node,degree,shell_index,approx_closeness,approx_betweenness,approx_eigenvector
43,16,12,48.66666666666671,346.2755833901484,6.639735383716162E-4
131118,15,13,49.166666666666714,196.89956360688362,8.129651235486298E-4
852003,1,1,46.033333333333395,0.0,2.6058628730584387E-4
47,72,47,56.00000000000004,387.96007450358206,0.007589032622356357
48,23,20,53.00000000000005,50.71066933356044,0.0020197469484781643
49,4,3,41.30000000000001,2.6722964588928293,5.178475804750687E-5
50,36,28,52.00000000000005,102.11832441042152,0.0021675024418460987
51,51,31,50.83333333333338,53.359103661095176,0.0016138313646520922
52,46,31,52.00000000000006,73.62841126491018,0.0038505171400311762
53,43,23,50.33333333333338,234.40843285739786,9.114366568277836E-4
54,15,15,47.916666666666714,6.02761861047008,7.124372895957259E-4
55,7,7,47.95000000000005,6.36763371010775,5.329294899907401E-4
852026,1,1,46.033333333333395,0.0,2.6058628730584387E-4
58,198,52,56.33333333333339,1499.9319293359758,0.008930858976853853
59,95,48,54.25000000000006,809.2159098153429,0.00913361285567421
60,464,81,63.500000000000014,8758.499014784513,0.03823906215718691
360504,1,1,32.283333333333296,0.0,1.4964630664157342E-7
98366,11,11,46.200000000000045,0.8456657174389404,3.2389982924921546E-4
852018,2,2,46.25000000000005,0.010019607843137254,3.479327994842896E-4
70,65,42,52.750000000000064,131.8113894475133,0.0045577702863314196
71,185,57,57.250000000000036,1399.654360899671,0.011767610476370802
852042,2,2,47.20000000000006,6.578321001548989,4.876552330239677E-4
72,123,103,54.91666666666673,34.45419491997016,0.02908751571087931
852037,1,1,46.033333333333395,0.0,2.6058628730584387E-4
852032,1,1,37.68333333333332,0.0,8.065361189350914E-6
81,153,53,56.58333333333338,1034.4531209261788,0.010282500310932025
86,155,55,56.75000000000004,613.3617555132346,0.010031139833717543
852059,3,3,40.8,0.748217220228321,5.4227652146332976E-5
87,162,50,56.916666666666714,1214.624607695909,0.009065387374361274
88,103,42,55.33333333333339,1051.9300520960576,0.0029445285166685006
89,57,32,51.166666666666714,206.36177562770533,9.732366735399728E-4
90,119,32,50.5833333333334,1185.3055714757668,0.0017439627821756942
91,49,27,52.50000000000004,681.2176867464722,0.002003912838829724
92,31,17,45.783333333333374,86.87075459213055,1.8926661041627832E-4
93,35,19,47.75000000000004,266.00032831250246,5.545939824919124E-4
94,22,16,48.25000000000005,37.32461558474863,5.968756702700007E-4
95,29,21,51.16666666666672,193.12020881562495,0.001239804580107912
97,10,10,48.250000000000036,5.507863424510642,5.399050747770718E-4
98,11,11,44.48333333333338,2.8182014602655805,3.118456912364552E-4
100,32,21,49.75000000000006,130.468525108844,0.0016988496295801492
101,1,1,37.699999999999996,0.0,8.58397731298513E-6
102,27,16,49.416666666666714,208.16295358673943,0.0010672772888581429
103,73,48,54.83333333333338,137.55633186908236,0.010546176135750571
393313,3,3,46.28333333333339,0.0,2.908804470108714E-4
104,36,28,51.58333333333338,50.708233124335756,0.0025296151601795786
105,10,10,46.75000000000005,1.315293184927306,2.913008200471261E-4
107,26,20,43.70000000000003,16.62933814340213,1.5368669758840874E-4
131177,1,1,37.63333333333333,0.0,4.6092134968571945E-6
108,27,20,43.28333333333336,8.962731295083072,8.360290204889477E-5
109,33,20,47.416666666666714,61.375511035696704,2.763236385441376E-4
111,40,20,46.166666666666714,969.6908272403012,2.9368064296328076E-4
112,33,20,46.450000000000045,101.3312277842052,2.3274434895074098E-4
852092,1,1,46.033333333333395,0.0,2.6058628730584387E-4
113,28,20,45.41666666666671,45.148246664486,3.7194903530646906E-4
114,28,20,45.75000000000005,89.41967950772859,3.2236517413832363E-4
115,33,20,46.11666666666671,87.08891243678848,2.8285310719540523E-4
852094,1,1,46.033333333333395,0.0,2.6058628730584387E-4
116,27,16,44.416666666666686,86.2400755290015,3.255877296489808E-4
852088,3,3,43.83333333333336,0.26602762457921086,1.2695338915107442E-4
117,5,5,44.20000000000003,6.196858745166193,2.0650224741399712E-4
118,79,46,53.50000000000005,1369.731064549238,0.004180651691223332
119,22,19,49.833333333333385,52.92719757847028,9.633655247921008E-4
120,35,31,50.83333333333339,69.89927447110801,0.0019797179536637545
123,5,5,42.850000000000016,287.2722275944149,7.961497992042723E-5
124,24,24,45.95000000000003,57.62953546138064,2.4421894165288467E-4
125,29,26,47.66666666666672,120.13033276680525,5.373288899934982E-4
126,28,26,45.500000000000036,89.91811443011166,2.2101510837267433E-4
127,25,25,50.75000000000004,198.59763775752913,7.981525081528582E-4
360570,1,1,32.283333333333296,0.0,1.4964630664157342E-7
128,40,26,52.91666666666671,635.4749579569218,0.0012682610247275062
852108,1,1,46.033333333333395,0.0,2.6058628730584387E-4
130,30,26,47.70000000000006,138.29128401025315,7.232436502193864E-4
131,24,24,49.416666666666714,448.6237613938056,7.689643016071069E-4
132,15,12,44.483333333333384,109.06619586030706,2.8903286209822966E-4
196743,1,1,39.066666666666656,0.0,1.474566939444579E-5
133,8,7,42.40000000000001,8.276805931301396,1.2615690670102285E-4
134,11,10,43.28333333333337,6.78937301456547,1.6408141978191935E-4
196740,10,10,46.666666666666714,9.233231793704585,2.036535105131658E-4
135,14,10,46.200000000000045,361.7375583116641,2.722942402032413E-4
136,7,5,43.26666666666668,5.730337929299404,1.0216257694175548E-4
100009341,1,1,34.69999999999999,0.0,7.453783109165569E-7
140,12,12,47.733333333333384,69.55316413410345,5.201929313422474E-4
141,6,6,46.416666666666714,4.0191951168765785,4.93852268956292E-4
142,284,65,59.75000000000006,4702.62679103814,0.021634539357531467
143,9,9,46.41666666666671,5.668514331780677,3.732510497422017E-4
146,16,13,49.083333333333385,30.32203882004667,6.367540238273054E-4
147,14,11,46.91666666666671,5.575687737930666,3.8185937823003076E-4
148,9,9,43.433333333333366,1.888686793863431,7.807355800088535E-5
150,24,23,49.00000000000005,2.329768450039467,8.630570789648642E-4
151,7,7,46.70000000000004,0.21219308584279722,3.885374647912173E-4
100500842,2,2,45.53333333333337,0.04502306318463614,4.6021045007087246E-4
852122,1,1,44.00000000000003,0.0,1.1875215937327414E-4
327826,1,1,41.58333333333335,0.0,3.896261307682006E-5
152,16,16,49.33333333333338,5.6547525138332055,5.392597363796352E-4
153,21,18,48.75000000000006,53.47717560495679,7.920816577808684E-4
154,274,58,59.91666666666671,4656.646855994702,0.014923240141874218
688272,1,1,39.91666666666667,0.0,4.484827737630611E-5
155,8,8,47.41666666666671,2.0168452960825944,3.134972960260139E-4
156,101,45,55.25000000000005,710.7657848898465,0.005078302249855766
852113,1,1,46.033333333333395,0.0,2.6058628730584387E-4
157,14,13,47.86666666666672,13.849684996601564,7.831588112832158E-4
158,66,39,54.66666666666672,197.3204625074954,0.0026475150713047416
159,44,30,50.58333333333338,13.8931179287844,0.0015641626657804573
160,121,48,56.66666666666671,632.582257104937,0.0067043607879984654
161,62,42,55.83333333333337,120.78476812027012,0.005570807295612702
162,91,42,55.58333333333338,1604.684939875297,0.005514645379597416
819374,1,1,40.68333333333333,0.0,4.4568319323628674E-5
163,127,48,56.50000000000005,682.5983350788619,0.007377826866072427
164,60,30,54.000000000000064,703.9369123160913,0.0020684431988507762
100009298,79,27,49.916666666666735,23460.341777265756,0.0010367922147394408
165,4,4,46.666666666666714,0.3227879173440427,4.0005669633760453E-4
166,299,47,59.83333333333338,4175.568582329724,0.008188508006694297
172,3,3,48.91666666666671,0.0,3.770815025677908E-4
852128,1,1,46.033333333333395,0.0,2.6058628730584387E-4
174,16,14,47.25000000000005,148.4141233268634,5.513863426302629E-4
175,11,11,45.650000000000055,2.3292756233235337,3.2739310864993447E-4
176,17,10,42.50000000000002,378.85121786935036,4.7554147941785266E-5
177,14,13,51.25000000000006,54.60649129545682,8.434002004779201E-4
178,56,31,54.16666666666671,251.4307078445108,0.0042771570996363445
181,4,4,35.85,1.5027825404793624,3.947516018036411E-6
182,12,10,46.28333333333338,64.73686467609942,2.816781104959747E-4
183,25,16,49.08333333333339,241.79553870294782,9.70513276507887E-4
98488,5,5,42.383333333333354,0.0,5.757274334561972E-4
185,42,23,50.91666666666673,461.1368795764663,0.0014770350826205899
100500804,2,2,41.28333333333334,0.0,1.6481685023213256E-4
186,12,11,45.41666666666671,5.685155694349381,2.1949868182704843E-4
187,1,1,36.016666666666666,0.0,3.0174918001458657E-6
196792,1,1,33.79999999999998,0.0,4.409723267074143E-7
189,33,26,49.16666666666673,92.638605501033,5.891694308228707E-4
190,16,16,48.25000000000005,22.87294211230505,8.872023063927569E-4
191,83,46,54.41666666666672,756.9030391154118,0.007203226198467933
100009271,1,1,40.63333333333333,0.0,1.540400493527394E-5
196,47,37,53.666666666666714,102.4370289877445,0.0032755766918391447
197,19,16,49.00000000000005,155.5224669942598,7.996763465824734E-4
199,3,3,40.55,0.020480769230769233,5.406351344236211E-5
202,8,8,49.166666666666714,2.580416941942103,8.009739041233758E-4
203,33,24,51.33333333333338,59.36871382983769,0.0012130337753916334
204,51,34,52.750000000000064,87.03978674372487,0.00308736064258035
205,16,14,52.25000000000005,38.58408898887709,8.49480102580865E-4
207,376,59,64.50000000000003,9786.603206317153,0.018158490376263683
360650,1,1,32.283333333333296,0.0,1.4964630664157342E-7
208,127,48,58.41666666666669,2143.1020997104947,0.005652423725917576
210,19,17,45.500000000000036,0.4947377403993235,3.0505601047684547E-4
211,67,33,53.66666666666673,2055.543537065512,0.0016794923464808881
212,14,14,46.41666666666671,3.5696426679484414,3.928425277114742E-4
213,198,44,57.16666666666671,3589.412821537195,0.006453182520552472
214,7,7,48.03333333333339,6.411487267559129,7.404056034170687E-4
229589,2,2,42.416666666666686,0.0,9.537122438093734E-5
215,22,18,49.58333333333338,346.3480117909702,0.00140894193702928
216,42,26,45.58333333333337,22.766397482637313,4.23836748381102E-4
217,78,30,54.08333333333338,392.05063370928417,0.0026237141384425496
218,52,26,47.75000000000004,40.159543621542156,5.152732671219711E-4
219,83,33,53.75000000000005,334.65126692280035,0.003357396224405658
220,45,26,50.00000000000005,66.41281000661616,9.92382719628869E-4
852177,1,1,46.033333333333395,0.0,2.6058628730584387E-4
221,77,30,51.416666666666735,542.5846865389409,0.0014093623628320597
222,48,26,47.45000000000005,70.41365363730476,6.574372287569472E-4
223,58,27,49.66666666666673,163.1314052052279,0.0011293450517860298
224,106,36,53.75000000000005,918.6635062463188,0.0034023383455550485
229603,2,2,42.350000000000016,0.13780554000541106,8.07096489388857E-5
225,4,4,46.36666666666671,0.5679526960783492,5.401550795380246E-4
226,139,48,56.75000000000005,1288.5899183032097,0.009073212298297426
852206,1,1,46.033333333333395,0.0,2.6058628730584387E-4
229,37,26,50.166666666666714,240.36410689541762,9.7642680798925E-4
852200,8,8,44.433333333333366,0.28205455789536743,1.2129908955506607E-4
230,94,39,56.083333333333385,1072.4494141732857,0.004422064132803777
852203,1,1,46.033333333333395,0.0,2.6058628730584387E-4
231,63,34,51.500000000000064,438.02309548914565,0.002164089277853525
852202,1,1,46.033333333333395,0.0,2.6058628730584387E-4
229615,1,1,39.24999999999999,0.0,2.285560667074602E-5
238,96,43,51.75000000000005,506.95933655543985,0.004141056191223602
239,8,8,44.833333333333364,0.3683600352532913,2.737735104981638E-4
240,31,22,54.666666666666714,592.3866174786936,0.0014212248113814252
241,7,6,43.100000000000016,4.441914459125971,8.597246163871664E-5
242,8,8,43.950000000000024,0.9035449444469252,1.7210915994705328E-4
852222,1,1,46.033333333333395,0.0,2.6058628730584387E-4
246,6,6,45.23333333333338,0.4786400021509483,2.482911094030512E-4
247,6,6,43.33333333333335,0.7770712285441469,1.099605751774077E-4
248,10,10,49.33333333333339,10.826375387207111,6.900708152368304E-4
249,7,7,48.50000000000006,7.5364874068515135,0.0010185056189085714
164091,2,2,47.4166666666667,0.0,4.1589060493821435E-4
250,52,38,51.50000000000005,351.6237955027167,0.001842823254479911
852215,1,1,46.033333333333395,0.0,2.6058628730584387E-4
251,3,3,38.63333333333333,0.0,1.7836272746708245E-5
100009225,3,3,41.96666666666668,0.003745318352059925,5.8828487473841356E-5
258,1,1,41.25,0.0,3.282491111989024E-5
852239,1,1,46.033333333333395,0.0,2.6058628730584387E-4
259,18,17,49.00000000000005,42.31185189474652,9.928460488200647E-4
852233,1,1,46.033333333333395,0.0,2.6058628730584387E-4
262,18,14,49.16666666666672,41.00497640076693,5.937430308439973E-4
852235,1,1,46.033333333333395,0.0,2.6058628730584387E-4
100271357,1,1,41.56666666666668,0.0,1.0632560202976194E-4
265,0,0,0.0,0.0,0.0
267,111,48,55.08333333333337,555.1579678393305,0.005673506915067793
268,7,7,47.616666666666724,13.486714742327829,5.597407668472406E-4
269,7,7,46.75000000000005,5.97862114066831,4.6618041455362175E-4
270,8,7,47.78333333333338,9.957887736997254,0.001542417880204685
271,15,14,49.666666666666714,35.01974029484688,9.944117508354298E-4
196883,28,20,44.95000000000004,37.072138617209845,1.487563377680238E-4
272,4,4,43.15000000000002,0.7776518337631101,1.5640589026032727E-4
273,53,34,53.08333333333337,331.1873808859423,0.0020984752894705233
274,68,34,56.58333333333337,638.8756981835586,0.003318782883906782
275,16,13,47.83333333333339,7.419523878078275,5.469682688930103E-4
276,8,7,42.83333333333334,2.6275667935393323,8.67506285265167E-5
277,4,4,41.13333333333333,1.2603528483761417,3.3662812624777484E-5
278,21,14,45.900000000000034,19.874137627907906,2.1749378652304705E-4
852250,1,1,46.033333333333395,0.0,2.6058628730584387E-4
279,8,7,47.083333333333385,1.5828302059853603,3.6540494373854505E-4
280,3,3,44.73333333333337,1.2473993197438662,2.1308835607966546E-4
229658,8,8,44.45000000000004,0.9041882836874868,1.6029231423533527E-4
100009196,1,1,41.45000000000002,0.0,9.065833819344699E-5
283,11,9,48.58333333333339,76.23646993879947,6.178298480966114E-4
360734,1,1,32.283333333333296,0.0,1.4964630664157342E-7
229663,10,8,42.68333333333336,20.814615878537623,2.640944106829128E-4
284,4,4,41.533333333333346,0.0,3.128110594769192E-5
164127,45,34,51.25000000000006,59.17700444608613,0.0010420860250770344
285,7,6,47.000000000000036,6.719724666856959,3.0961893383876847E-4
286,21,15,48.58333333333339,210.57807996846617,8.650093003011646E-4
287,31,21,50.58333333333339,484.61655208564645,0.0015781003349456002
288,30,20,50.666666666666714,274.06469259993736,0.001378049056702647
290,7,5,42.40000000000002,283.21004302443816,1.2703046307112605E-4
291,68,51,53.91666666666673,63.43553083830014,0.008960852464980174
292,333,104,61.416666666666714,925.5242140726881,0.060584573086027826
293,207,84,57.41666666666673,517.439343158145,0.02971901629311283
360739,1,1,32.283333333333296,0.0,1.4964630664157342E-7
852257,1,1,36.23333333333333,0.0,3.145279118143029E-6
301,169,73,57.833333333333385,698.7973052241508,0.0215090754943736
131375,1,1,43.033333333333346,0.0,8.45853314421297E-5
302,200,75,60.58333333333338,849.9752600750794,0.02545130359929068
304,11,11,47.75000000000005,2.1957180791188082,0.0018713431298366505
852284,1,1,44.45000000000003,0.0,3.1928850488692717E-4
306,15,14,48.16666666666672,4.50055194650641,6.538230766798313E-4
307,17,14,47.58333333333338,31.68936429271745,7.137622604808273E-4
131377,14,11,46.83333333333337,158.6629753007155,4.52321948927726E-4
308,45,33,53.50000000000005,104.89208045101465,0.004627315744227889
309,107,72,55.08333333333338,272.5837730695983,0.016731202809918185
310,142,46,58.583333333333385,1014.9282623452758,0.006864927612408722
311,52,34,53.75000000000005,112.95298003051538,0.0030351907165776914
312,9,9,46.75000000000006,0.5275863355353404,4.444267220113841E-4
313,2,2,38.48333333333333,0.19297526519311153,2.4120343789971574E-5
852276,1,1,39.883333333333326,0.0,2.4226202652152012E-5
314,43,26,47.866666666666724,197.40868952592797,6.537737098128507E-4
295230,1,1,32.283333333333296,0.0,1.4964630664157342E-7
164153,3,3,43.783333333333346,0.38288012402784305,9.936016419544685E-5
316,24,22,45.700000000000024,39.89431522408023,1.990988913085392E-4
317,26,21,52.083333333333385,48.67824363615489,0.0019607372884162966
318,3,3,41.966666666666676,0.017542464954818877,1.1099842532286046E-4
319,3,3,39.54999999999999,0.21381456707543664,1.2788113776629862E-5
320,20,14,48.9166666666667,160.4324607435981,3.973033059712594E-4
321,14,11,49.25000000000004,62.79932891338584,5.041592891096694E-4
322,93,48,55.83333333333338,714.2166447175305,0.008949276762070316
852303,1,1,46.033333333333395,0.0,2.6058628730584387E-4
323,29,21,53.66666666666672,241.40160394392996,0.0017787894444242836
852302,1,1,46.033333333333395,0.0,2.6058628730584387E-4
324,299,56,59.25000000000004,24603.549792710553,0.01340602910230734
325,18,14,48.083333333333385,19.955015174714816,0.0010525873562379055
852296,1,1,46.033333333333395,0.0,2.6058628730584387E-4
326,92,52,55.16666666666673,198.0663570372244,0.008749009669352279
327,41,33,51.66666666666672,64.87287004418982,0.0029588387579244195
328,109,50,58.416666666666714,807.0881382925937,0.008822168494628142
229707,14,13,45.75000000000003,3.9109660999347864,3.029923221982642E-4
329,140,47,57.166666666666714,1697.6991372487062,0.005644903154834514
330,85,44,55.00000000000004,487.5344889444181,0.003267626513872195
852295,9,9,46.583333333333385,0.411986640816792,4.62434554038141E-4
331,162,48,58.66666666666668,2376.003976519972,0.006421606326888755
852294,1,1,36.16666666666666,0.0,3.5931189973467335E-6
332,42,32,54.00000000000005,211.51079216949347,0.0029081852796102453
333,59,35,55.66666666666673,917.3907219112059,0.00221607801326381
334,43,35,55.33333333333337,200.89326787927328,0.002629527302777152
335,100,32,53.16666666666672,2552.8636248638177,0.0018895232396993222
131405,7,7,44.10000000000002,0.4668763011104856,3.819503806853555E-4
336,21,15,47.33333333333337,79.87985137620622,2.951614900370003E-4
852317,1,1,46.033333333333395,0.0,2.6058628730584387E-4
337,8,8,43.366666666666696,8.057040728773726,8.636679391333973E-5
338,67,32,50.91666666666672,802.8022983598868,0.00227651800887272
131408,2,2,46.50000000000003,0.7049810723483244,3.6104210939513114E-4
852319,1,1,46.033333333333395,0.0,2.6058628730584387E-4
339,14,10,47.41666666666672,295.9093520409925,0.001005213617122817
852313,1,1,46.033333333333395,0.0,2.6058628730584387E-4
341,11,9,43.50000000000003,5.745091478275199,9.442407895021585E-5
852314,1,1,46.033333333333395,0.0,2.6058628730584387E-4
344,6,5,43.033333333333346,149.94014546450472,9.336068245577905E-5
852309,1,1,36.766666666666666,0.0,6.184390899530543E-6
345,11,11,44.033333333333374,12.332232418399995,1.3583784945997798E-4
346,1,1,36.333333333333336,0.0,4.99291894466423E-6
33114,1,1,38.16666666666666,0.0,1.069124774852994E-5
347,29,21,48.916666666666714,292.4669319951607,0.0011087561146285764
348,68,31,54.750000000000036,524.1123748554434,0.0024201180282288222
852305,4,4,46.783333333333395,1.6936300089095633,3.3201322092007556E-4
350,34,23,52.3333333333334,43.9488166024472,0.0012801460350511345
351,2130,85,71.83333333333333,259955.89438872665,0.04735289624809874
353,34,27,52.166666666666714,26.135053864385146,0.003469504826737255
354,25,17,50.833333333333385,34.731571135222836,0.0017846964763425625
355,119,46,54.250000000000085,839.7924094935553,0.003761535244157429
819567,1,1,40.68333333333333,0.0,4.4568319323628674E-5
356,106,41,52.916666666666735,1133.730932206208,0.0026898274501614096
357,7,7,48.583333333333385,0.06388957072523575,9.340725257447953E-4
358,105,42,53.333333333333385,723.9455291951117,0.0016954895170937802
359,7,6,47.16666666666673,163.8092501747327,3.9994386164956907E-4
360,6,6,47.75000000000003,3.8733561807585324,4.3224835730731735E-4
361,10,10,47.583333333333385,6.895679775541718,4.777736105534108E-4
362,11,10,47.833333333333385,36.441622676147,4.2106495996338316E-4
852327,1,1,46.033333333333395,0.0,2.6058628730584387E-4
363,1,1,36.11666666666665,0.0,2.3071292511222953E-6
852323,1,1,46.033333333333395,0.0,2.6058628730584387E-4
366,4,4,44.316666666666706,2.1571459905411565,1.7329977549701827E-4
367,299,58,61.41666666666671,4940.871303439269,0.014854826593883399
852322,1,1,37.36666666666666,0.0,8.441175499735557E-6
368,5,4,41.80000000000001,4.487416270607405,5.849412419108256E-5
369,102,47,56.08333333333339,953.1670175538479,0.005984978560037898
372,41,30,54.91666666666671,162.04824063336648,0.0036099096327820196
373,263,45,56.3333333333334,1395.6975801011783,0.005715479398840227
374,13,13,50.666666666666714,583.7160216530465,6.788930585338015E-4
375,97,39,53.91666666666673,715.3144744060689,0.004603373766866103
852346,1,1,46.033333333333395,0.0,2.6058628730584387E-4
131450,9,7,42.433333333333344,21.46790565585032,4.328538488811332E-5
377,25,22,52.25000000000005,136.77383704967062,0.001782566780022652
378,48,35,53.08333333333339,154.6212288485516,0.00396483526491993
379,22,19,51.41666666666671,74.3043192029575,0.001080895832880159
381,47,30,50.833333333333385,117.79402057082385,0.0018112998321849075
382,143,50,57.91666666666672,1058.948305322754,0.009011298731462974
383,25,19,50.416666666666714,349.2466506374518,0.0029788820347257665
384,7,5,41.58333333333334,2.3402383573018164,6.305051088827762E-5
852364,1,1,46.033333333333395,0.0,2.6058628730584387E-4
387,183,47,56.333333333333385,1928.213243690494,0.0059720547151858785
388,34,21,51.16666666666673,70.16912004190593,0.0017103662499763734
100009074,1,1,42.850000000000016,0.0,6.0289100140276935E-5
389,24,19,51.083333333333385,16.654524645660306,0.0012872191538646025
390,14,13,45.91666666666671,3.8846498042114512,3.4159932352074973E-4
391,25,21,49.16666666666671,44.192947118209005,7.337722505491439E-4
196996,3,3,42.450000000000024,0.0,1.0604353100401441E-4
392,46,34,53.33333333333339,122.76571396978784,0.0020824617501839808
393,5,5,44.48333333333337,0.12152278861636223,2.947092100243048E-4
394,18,15,48.36666666666673,10.389461788336847,0.0010346716026438617
395,1,1,42.416666666666686,0.0,5.664267774427561E-5
396,98,47,56.16666666666673,322.20353538848804,0.006406173908988536
397,20,18,53.083333333333385,31.47417686171589,0.0012636610713284157
398,15,14,48.86666666666674,1.2579092779299423,3.489056234449165E-4
399,11,11,46.50000000000005,0.4350766852902385,2.455901251835975E-4
164237,3,3,45.1666666666667,1.356283167706874,1.0958275732809644E-4
131474,22,17,48.08333333333339,9.819888037053866,0.0011952952855977675
400,24,21,50.50000000000006,68.98178278136928,0.0017580050633193033
401,12,10,49.333333333333385,159.68282642147184,8.54145395916132E-4
852380,1,1,46.033333333333395,0.0,2.6058628730584387E-4
402,21,18,49.33333333333339,20.412068952529562,0.0010853605849226791
403,14,11,48.91666666666672,8.404964485783713,7.026566773642095E-4
405,58,36,54.16666666666671,329.2991009687935,0.0035105775653694843
852376,1,1,39.46666666666667,0.0,2.7948604365166962E-5
406,38,26,51.583333333333385,109.12568051602636,0.001917117305618313
407,25,18,49.666666666666735,219.53456676662282,0.0010212725082078637
852378,1,1,46.033333333333395,0.0,2.6058628730584387E-4
408,312,66,60.08333333333338,27676.04271424984,0.02087270218007214
852373,1,1,34.816666666666656,0.0,1.0744839780848983E-6
409,364,89,61.583333333333364,5997.485306283812,0.03550573072886806
852372,1,1,46.033333333333395,0.0,2.6058628730584387E-4
410,30,20,47.783333333333395,28.51649640933062,2.2273606414518468E-4
411,15,14,49.083333333333364,34.78553760998093,7.234967376347597E-4
412,25,21,44.03333333333335,20.53707408186237,1.0174958956924441E-4
852371,1,1,46.033333333333395,0.0,2.6058628730584387E-4
415,4,4,41.56666666666668,0.04757975797579758,4.145308506183557E-5
416,1,1,43.28333333333335,0.0,1.197644099919295E-4
417,1,1,36.00000000000001,0.0,2.9356830260014228E-6
419,24,13,44.916666666666714,90.72061109216467,2.603889011640728E-4
420,2,2,47.00000000000003,0.27291699090219135,2.7286810401384653E-4
421,8,8,48.00000000000004,4.556429886079203,6.733310398264526E-4
852395,1,1,37.93333333333333,0.0,1.6428959388950627E-5
427,19,16,48.833333333333385,17.89567200570872,7.283616131808777E-4
33196,2,2,43.266666666666694,0.0,1.0797180124921029E-4
100009050,1,1,37.150000000000006,0.0,7.651097702043345E-6
429,13,12,48.50000000000004,39.328177980513104,6.285941077398533E-4
430,12,12,48.166666666666735,4.243549320339603,9.646368921589774E-4
432,24,17,52.00000000000004,113.46834272165796,0.0011360451777681347
65969,1,1,35.766666666666666,0.0,1.6152218214069712E-6
433,93,28,50.583333333333385,1138.3901885273615,0.0012852420843933135
434,6,4,38.78333333333333,7.4512886752839345,1.5143171954746407E-5
852415,1,1,46.033333333333395,0.0,2.6058628730584387E-4
65970,129,48,53.5833333333334,154.99767082969097,0.004399786917654491
435,19,18,49.50000000000006,44.94135579377683,9.574328762053054E-4
438,23,21,43.55000000000002,37.366147531307824,1.1024212791537487E-4
65975,10,10,50.33333333333338,3.9874847757114287,0.0011361411989223016
439,46,33,51.66666666666671,246.056510604631,0.0029428617449754222
440,82,42,54.08333333333338,205.00932680216698,0.004560579733702059
65977,3,2,38.86666666666667,146.17522398243509,2.9094098062129034E-5
65979,20,17,54.00000000000005,153.01807191530992,0.0018675990318617818
