node,degree,shell_index,closeness,betweenness,eigenvector
179,3,2,0.2611394942766604,0.5,3.326849419183009E-5
180,20,15,0.2614269066424964,7.426966089466089,2.2311520144537952E-4
181,10,9,0.26125776397515527,1.5,1.1261707974805257E-4
182,3,3,0.2611394942766604,0.3333333333333333,3.342564065423603E-5
183,2,2,0.26112260734609416,0.0,2.2152224570715096E-5
184,18,11,0.26139306059036765,10.371800421800422,2.0081628853338844E-4
185,26,18,0.26152849740932643,23.05291750865174,2.8657462698583684E-4
186,44,21,0.26183374400207493,65.77287115783335,4.8699360684956823E-4
187,16,15,0.2613592233009709,3.3275793650793655,1.7851252825285606E-4
188,48,21,0.2619016733687897,84.72956322749508,5.303739095378846E-4
189,7,7,0.2790408403012922,104.50338827838952,7.067059915145623E-5
190,4,4,0.2611563833915405,1.5,4.4483709892137276E-5
191,3,3,0.2611394942766604,0.0,3.329542682262069E-5
192,5,2,0.26117327469115836,3.0,5.5951451361303144E-5
193,5,4,0.26117327469115836,1.5,5.598255102310553E-5
194,19,15,0.2614099825208778,3.5416125541125543,2.1212492363997478E-4
195,9,9,0.2612408617454875,0.0,1.0144914471798279E-4
196,13,13,0.2613084837895554,7.9815476190476184,1.4476444773562E-4
197,16,11,0.2613592233009709,4.395609945609945,1.7845953456774926E-4
198,12,7,0.2854920814479638,13553.625424632446,8.51812481454074E-5
199,47,21,0.2618846877229392,77.02720789136613,5.20263447826978E-4
200,57,21,0.2620546433902265,112.7559706331204,6.301575795827038E-4
201,4,4,0.2611563833915405,0.0,4.477277810376804E-5
202,4,4,0.26757670134517264,62.3978228417584,3.9150177239321875E-5
203,57,21,0.2620546433902265,134.2296598190873,6.302053299576109E-4
204,22,15,0.26146076146076147,22.247961760461763,2.448087860991509E-4
205,2,2,0.26112260734609416,0.0,2.2264467055611114E-5
206,4,4,0.2611563833915405,1.3333333333333333,4.4264630633697696E-5
207,3,3,0.2611394942766604,0.0,3.303058805840012E-5
208,7,7,0.2612070638463031,0.1516653953724892,7.711203458745285E-5
209,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
210,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
211,30,21,0.26159626846333245,18.395595143927114,3.318749465620799E-4
212,18,15,0.26139306059036765,6.732264391668416,1.9925515240290327E-4
213,39,19,0.2751243442120324,3815.5867459433894,4.224978998412124E-4
214,17,9,0.26137614085054045,15.246428571428568,1.9342366354805338E-4
215,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
216,2,2,0.26112260734609416,0.0,2.2410057183064725E-5
217,8,7,0.2790601243953006,258.967812742808,8.134365227065169E-5
218,9,9,0.2612408617454875,0.0,1.014491447179828E-4
219,6,5,0.2611901681759379,2.0,6.72761017608791E-5
220,4,4,0.2611563833915405,0.0,4.521151041925844E-5
221,8,8,0.2612239617026782,0.39924242424242423,8.830187362417957E-5
222,11,10,0.2612746683921061,4.835948773448774,1.2202875834693742E-4
223,27,21,0.261545436880627,9.187133769661553,2.9841420834931533E-4
224,28,19,0.2615623785464438,24.161726186579394,3.093216240178105E-4
225,10,7,0.26125776397515527,1.1857142857142857,1.1290769993626976E-4
226,14,10,0.26132539477090344,2.500036075036075,1.5951786386381162E-4
227,15,7,0.2613423079412336,12.885714285714286,1.694358483036543E-4
228,3,3,0.2611394942766604,0.0,3.327705796727978E-5
229,6,5,0.2611901681759379,2.2907268170426063,6.628704385269923E-5
230,9,4,0.2612408617454875,12.416666666666664,1.0107805908006665E-4
231,21,15,0.26144383295564905,23.52765104084951,2.3224789231849802E-4
232,25,18,0.2615115601321158,10.795985125802778,2.767000762343727E-4
233,2,2,0.26112260734609416,0.0,2.214713764360956E-5
234,2,2,0.26112260734609416,0.0,2.2139727527036674E-5
235,5,5,0.26117327469115836,0.325,5.45486720136807E-5
236,37,19,0.26171495236243436,65.33569631021798,4.092663316498833E-4
237,7,7,0.2612070638463031,0.75,7.786684654899494E-5
238,23,18,0.2614776921582594,12.354004199675744,2.5479527522049634E-4
239,59,21,0.2620886609982475,150.37412421029725,6.529013701688875E-4
240,3,3,0.2611394942766604,0.5,3.342918273999583E-5
241,2,2,0.26112260734609416,0.0,2.2207900750141605E-5
242,24,15,0.26149462504856885,27.8051948051948,2.673187127713889E-4
243,8,6,0.2612239617026782,3.8111111111111104,9.068091308246433E-5
244,2,2,0.26112260734609416,0.0,2.214713764360956E-5
245,5,5,0.26117327469115836,1.5,5.6034713337973156E-5
246,14,12,0.2746565093184601,311.53323797236595,1.4580638413059358E-4
247,3,3,0.2611394942766604,0.5,3.1488338987283984E-5
248,21,17,0.26144383295564905,17.269842119238408,2.3195615867648738E-4
249,24,15,0.26149462504856885,26.232900432900433,2.665235043535213E-4
250,5,5,0.26117327469115836,0.1769230769230769,5.531544238962614E-5
251,14,10,0.26132539477090344,3.2107142857142854,1.5618068877241555E-4
252,65,21,0.2621907668333225,162.08026994147565,7.180659458302014E-4
253,3,3,0.2611394942766604,0.3333333333333333,3.3479217376532955E-5
254,17,15,0.26137614085054045,1.089033189033189,1.899375556859677E-4
255,2,2,0.26112260734609416,0.0,2.2207900750141605E-5
256,2,2,0.26112260734609416,0.0,2.214713764360956E-5
257,18,13,0.26139306059036765,13.58774938869753,1.9895553076339318E-4
258,15,12,0.2613423079412336,7.368853337177901,1.655549589143891E-4
259,8,5,0.2612239617026782,2.25,8.969000100819368E-5
260,8,6,0.2612239617026782,6.691666666666666,8.82492421063039E-5
261,38,21,0.2617319159968888,57.06641283637939,4.208945945163659E-4
262,4,4,0.2611563833915405,0.0,4.521151041925844E-5
263,7,6,0.2612070638463031,0.16666666666666666,7.893934186089383E-5
264,5,5,0.26117327469115836,0.0,5.60063929707117E-5
265,27,21,0.261545436880627,19.725861665270926,2.9935975569026125E-4
266,18,15,0.26139306059036765,1.4888347763347762,2.0099034609994174E-4
267,2,2,0.26112260734609416,0.0,2.2303803029002377E-5
268,11,11,0.2612746683921061,0.2841440278511217,1.220661874482937E-4
269,6,5,0.291784088445697,830.1641540449349,6.129960343976093E-5
270,4,3,0.2611563833915405,0.3333333333333333,4.4339770275279294E-5
271,73,21,0.2623270317676866,224.10220037399426,8.077697068622778E-4
272,45,21,0.26185072304001034,154.79545785591608,4.98035250244881E-4
273,9,9,0.2612408617454875,0.0,1.0144914471798279E-4
274,14,12,0.26132539477090344,5.875601153232732,1.5495201327781643E-4
275,10,9,0.26125776397515527,1.5,1.1261707974805257E-4
276,18,16,0.26139306059036765,3.7803366558364795,1.9936854163460528E-4
277,65,21,0.2621907668333225,320.07685464485684,7.162312721301284E-4
278,10,7,0.26125776397515527,1.7761904761904763,1.1288490307864963E-4
279,2,2,0.26112260734609416,0.0,2.244731124239681E-5
280,43,21,0.261816767165921,83.85135928919895,4.754651085832279E-4
281,16,11,0.2613592233009709,4.685353535353536,1.7844871190057332E-4
282,2,2,0.26112260734609416,0.0,2.214713764360956E-5
283,5,4,0.26117327469115836,1.0921568627450982,5.547177871729315E-5
284,16,11,0.2613592233009709,5.695177045177045,1.7835219947204137E-4
285,47,21,0.27527438816551913,4067.086720356712,5.117127401702171E-4
286,2,2,0.26112260734609416,0.0,2.1812263472821994E-5
287,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
288,4,4,0.2611563833915405,0.03125,4.417214823161608E-5
289,4,4,0.2611563833915405,0.14285714285714285,4.520821116927443E-5
290,14,13,0.26132539477090344,1.2150594736333276,1.5483746607748337E-4
291,36,19,0.26169799092676604,75.23070178823102,3.962951166497456E-4
292,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
293,3,3,0.2611394942766604,0.0,3.3643279056860644E-5
294,3,3,0.2611394942766604,0.25,3.320353413420903E-5
295,10,10,0.26125776397515527,3.3514647117588297,1.1027749005468287E-4
296,7,6,0.2612070638463031,0.16666666666666666,7.893934186089383E-5
297,25,21,0.2615115601321158,7.612886077255315,2.7606963603147514E-4
298,11,11,0.2612746683921061,0.29292929292929293,1.2197456148691844E-4
299,20,15,0.2614269066424964,12.505393217893216,2.232507591355376E-4
300,7,7,0.2612070638463031,0.8428571428571429,7.797722274857801E-5
301,3,2,0.2611394942766604,0.5,3.282652820522357E-5
302,20,15,0.2614269066424964,5.703210678210677,2.2321604296792502E-4
303,21,14,0.26144383295564905,12.427975472240178,2.3185886174383014E-4
304,55,21,0.2754245958665848,4799.893341955827,6.004588738877121E-4
305,2,2,0.26112260734609416,0.0,2.246065848515987E-5
306,9,9,0.2612408617454875,0.0,1.0144914471798279E-4
307,4,3,0.2611563833915405,1.0,4.4595012014541816E-5
308,24,16,0.2748434522188946,1449.5085479756863,2.566870641430732E-4
309,10,10,0.26125776397515527,0.0,1.1177878277422523E-4
310,13,7,0.2613084837895554,9.849603174603176,1.4780495954600992E-4
311,7,7,0.2612070638463031,2.017156862745098,7.758139596566531E-5
312,26,10,0.26152849740932643,52.55559163059163,2.960217549877312E-4
313,37,21,0.26171495236243436,64.04590776572427,4.086323762676092E-4
314,13,11,0.2613084837895554,8.366974017554513,1.4399999265255406E-4
315,56,21,0.27544338335607094,5355.54942909171,6.106300207552485E-4
316,2,2,0.26112260734609416,0.0,2.2013564875353396E-5
317,7,7,0.2612070638463031,3.2261904761904763,7.701202721936814E-5
318,11,11,0.2612746683921061,2.146761454284338,1.2159342708411685E-4
319,8,5,0.2612239617026782,2.6999999999999993,8.99207910128367E-5
320,21,11,0.26144383295564905,34.38340548340549,2.34350464908661E-4
321,3,3,0.2611394942766604,0.0,3.366687901051484E-5
322,72,21,0.27574433214968586,7853.296676816602,7.879681002768202E-4
323,39,21,0.2617488818305568,63.59514514733661,4.2997010599292267E-4
324,26,18,0.2748808713410483,2910.4077378703205,2.7860744704180727E-4
325,39,21,0.2617488818305568,33.881397985613425,4.3192096080300294E-4
326,19,10,0.2614099825208778,8.660353535353535,2.16571131453626E-4
327,4,4,0.2611563833915405,0.0,4.4843608869459155E-5
328,9,9,0.2612408617454875,0.0,1.014491447179828E-4
329,30,15,0.26159626846333245,110.8100038906327,3.2896364566750377E-4
330,16,14,0.2613592233009709,2.305537518037518,1.7856146954625514E-4
331,20,16,0.2614269066424964,16.461859404212344,2.2121456913165992E-4
332,43,21,0.261816767165921,97.3411142889254,4.7487519848768504E-4
333,8,8,0.2612239617026782,0.728968253968254,9.098295491133454E-5
334,28,18,0.2615623785464438,32.34955701323226,3.0890797825683223E-4
335,1,1,0.26110572259941806,0.0,1.1041867794797259E-5
336,3,3,0.2611394942766604,0.0,3.3254283135742625E-5
337,9,6,0.2612408617454875,1.3,1.0216076700106205E-4
338,7,7,0.2612070638463031,0.8917756846328274,7.714251100507479E-5
339,27,14,0.2748995847232623,2670.280935830328,2.8815251686756894E-4
340,6,6,0.2611901681759379,0.5432900432900433,6.437481569381443E-5
341,12,12,0.2612915749967646,1.1796394526189924,1.3268469398907163E-4
342,34,21,0.26166407465007774,29.11390514618032,3.7632488882757587E-4
343,18,10,0.26139306059036765,9.894877344877345,2.0505858988156426E-4
344,9,8,0.2612408617454875,3.4206672412554764,9.957368372262583E-5
345,16,13,0.2613592233009709,7.263474463356367,1.7649546356312973E-4
346,27,15,0.261545436880627,45.1251443001443,3.0144816320142064E-4
347,7,7,0.2612070638463031,0.6019230769230769,7.601326522322254E-5
348,229,31,0.3699157200439721,309711.20713202574,0.0013753027868695627
349,5,5,0.2701726214371738,0.125,2.9892861399203985E-5
350,21,15,0.28734078132783036,632.7100391647707,1.2558386720833904E-4
351,5,4,0.2763860369609856,56.45039682539672,3.263329971046818E-5
352,23,20,0.27191919191919195,6.234270747560171,1.3603679681616386E-4
353,102,31,0.36309684380901,17447.34838142914,5.923467932499699E-4
354,26,18,0.2710976837865055,15.468466248551223,1.5501404538610915E-4
355,39,19,0.27180936995153476,66.27528668574263,2.3244507009457794E-4
356,3,3,0.2700822687445656,0.5,1.812844876589566E-5
357,18,12,0.28662691652470185,410.86028097444876,1.0689563345838661E-4
358,1,1,0.2700461445863706,0.0,6.010887160166676E-6
359,26,18,0.27186426984447587,70.63457731147994,1.551018954925738E-4
360,43,29,0.30434127223394636,1756.9503870570204,2.566641467528193E-4
361,23,18,0.2713709677419355,38.97323077838922,1.3717243737430953E-4
362,19,16,0.2706978615003017,11.832889174465464,1.1317961998047583E-4
363,96,31,0.3270430063983154,11839.970926067905,5.591984352463788E-4
364,9,7,0.2764617280569629,1.6666666666666665,5.9126470274214694E-5
365,6,6,0.2704621567314133,0.20456349206349206,3.576075867779384E-5
366,97,31,0.3409896976862017,9585.080141553695,5.633809607364133E-4
367,32,19,0.27435792906644924,185.34997866461293,1.9025639155318257E-4
368,34,26,0.27320703653585926,83.23130597602207,2.010323412587302E-4
369,26,12,0.28699360341151386,582.7504135952906,1.5458242064889764E-4
370,71,31,0.3096863256384692,2838.972277447004,4.2289004063131823E-4
371,5,5,0.27019069923051187,0.45739348370927313,2.9795632061045824E-5
372,17,13,0.2708249496981891,41.09106568683869,1.0156578449868522E-4
373,94,31,0.3113338473400154,6993.270160751309,5.588737631189989E-4
374,68,31,0.31059149296207983,2358.827889352325,4.0414163699906537E-4
375,17,17,0.272414490993726,5.953841960132613,1.001703024033347E-4
376,133,31,0.36655773420479304,50498.87390155129,7.864034769134441E-4
377,2,2,0.27006420545746385,0.0,1.2013512699218304E-5
378,62,31,0.29348063085980086,906.6056356292515,3.673730098162618E-4
379,2,2,0.27006420545746385,0.0,1.2019211871076491E-5
380,11,11,0.27071600965406273,0.2316849816849817,6.521776295391306E-5
381,12,12,0.27073416024136776,0.3086080586080586,7.115050389807262E-5
382,12,12,0.2704078216031608,1.2567884638259585,7.161636734175391E-5
383,3,2,0.2700822687445656,0.5,1.7991944273950913E-5
384,4,4,0.2701003344481605,0.3333333333333333,2.4780766565579056E-5
385,8,8,0.2733179910653851,1.062426459468272,4.732206577386744E-5
386,3,2,0.2700822687445656,0.5,1.8039682879743727E-5
387,36,30,0.304066265060241,1696.7170635060297,2.1470625852397187E-4
388,38,29,0.28888252968951206,973.4609429249207,2.258427042602641E-4
389,48,21,0.3215480172001911,14804.871946503645,2.7532510772505553E-4
390,6,6,0.27107948442534907,1.0742126543969113,3.568850986304E-5
391,61,31,0.31030507953584874,3361.2181498429595,3.621597795462821E-4
392,39,30,0.3066990733708036,654.1706503901376,2.3182634549701468E-4
393,7,7,0.2764238773274918,0.0,4.600496810281166E-5
394,36,27,0.27527438816551913,140.36950698058655,2.1363991483214033E-4
395,77,31,0.31001919385796545,4811.114912299255,4.584689222839352E-4
396,27,18,0.2718825747374091,44.85706678640941,1.610311372482772E-4
397,47,21,0.2911319394376352,1010.3872437636643,2.796333645245499E-4
398,33,26,0.27298539751216877,45.882836312297414,1.9507312749576975E-4
399,8,7,0.27644280139659066,0.3333333333333333,5.258726605450727E-5
400,73,31,0.30954388654656956,2321.6262024161847,4.327937033364989E-4
401,2,2,0.27006420545746385,0.0,1.2029758259087647E-5
402,57,31,0.30586274806847447,1909.8639976750276,3.394741389462267E-4
403,20,18,0.27115229653505235,10.486437250179746,1.1922279138899185E-4
404,51,30,0.2915102512272596,767.570119655543,3.016309519967141E-4
405,11,10,0.28701400241666075,672.3336063632303,6.569709488672142E-5
406,4,4,0.2701003344481605,1.0,2.399065464749561E-5
407,15,12,0.28632205913635395,225.024182881629,8.96436550011785E-5
408,55,30,0.29174192616140454,777.2018581439266,3.255018340490674E-4
409,34,26,0.27302231237322516,43.42976569716557,2.0092836361999217E-4
410,15,13,0.27122514777001616,13.698942708388792,8.938428964434626E-5
411,3,3,0.2700822687445656,0.5,1.8067847713547587E-5
412,99,31,0.31157407407407406,7069.3883410199505,5.889168376230606E-4
413,17,15,0.2710976837865055,15.242930119478915,1.0128128020291275E-4
414,159,31,0.3695433330282786,388245.475980746,9.89128825660205E-4
