node,degree,shell_index,approx_closeness,approx_betweenness,approx_eigenvector
31,2,2,25.633333333333304,0.04,1.804056137890626E-4
32,3,3,30.416666666666643,2.231963022077515,6.488632352925199E-4
33,4,3,28.56666666666664,101.41994847457006,7.867203452092517E-4
34,6,5,25.40952380952378,8.228009573879806,2.1653910213510313E-4
35,4,4,25.883333333333297,0.5984641131573422,2.167129593440281E-4
36,24,11,32.48333333333331,322.0855433670378,0.005097936777729994
37,17,11,30.19999999999998,37.06431013578425,0.0014559067484117946
38,1,1,24.433333333333305,0.0,7.99482918101415E-5
39,6,5,25.86666666666664,1.0716207001818234,9.411784771320625E-5
40,1,1,20.677380952380947,0.0,3.765298234958063E-6
41,3,2,24.31904761904759,7.911498989056544,1.2276766636436042E-4
42,5,5,31.64999999999998,48.237851529720515,0.001111795393847742
43,2,2,26.466666666666637,0.9067819705028526,3.6695545636390427E-4
44,2,2,24.26666666666664,1.4935346196116979,1.31557625295725E-4
45,1,1,21.707142857142852,0.0,1.1903619476571473E-5
46,1,1,27.209523809523784,0.0,2.146470464295106E-4
47,10,9,30.333333333333314,2.1276011166808497,9.73601189278605E-4
48,1,1,23.702380952380928,0.0,3.1635081047939916E-5
49,5,3,27.599999999999973,43.52480815237135,6.412576090534309E-5
50,3,3,26.78333333333331,0.0,4.3192551976846E-4
51,4,2,24.733333333333302,154.92294206350905,9.477117216071741E-5
52,1,1,21.35714285714284,0.0,1.6849957858366047E-6
53,6,6,28.049999999999972,5.632287685296103,7.628179164381441E-4
54,28,12,30.699999999999974,563.7380665675661,0.00448250038182674
55,3,3,24.85238095238093,0.0,1.2736816228382602E-4
56,25,12,31.68333333333332,312.7873876076663,0.0017340382159586282
57,1,1,25.142857142857114,0.0,8.751812352558197E-5
58,19,11,31.733333333333313,310.02861317816763,0.003998386406020345
59,9,7,28.099999999999973,21.206723550189412,2.541282255323776E-4
60,19,11,31.516666666666655,86.26917438656062,0.0029549730393909003
61,2,2,27.033333333333307,0.1016078418158678,7.591325753480866E-4
62,2,2,23.309523809523782,0.10526315789473684,2.7260964353795108E-5
63,21,7,32.69999999999997,584.0998755501741,0.0044241714815132765
64,2,2,23.388095238095215,0.0,3.733434223522915E-5
65,3,3,25.466666666666644,3.0794368024534693,1.306530840426928E-4
66,3,3,25.7333333333333,0.42528811008886724,1.1065963497731526E-4
67,2,2,25.492857142857115,0.0,1.341305968346419E-4
68,19,10,30.549999999999976,14.951592772546446,0.007048579395212042
69,4,3,25.483333333333302,36.8740704567976,1.1013505939727143E-4
70,2,2,20.84047619047619,0.0,3.4592297492636243E-6
71,2,2,25.219047619047597,1.159349926430539,6.554285961612222E-5
72,6,5,29.266666666666637,7.387282908803417,2.217672079167846E-4
73,9,7,30.483333333333306,39.76370843886383,0.005862309284603431
74,7,7,26.909523809523783,26.0900780956699,2.0602537525802434E-4
75,4,4,28.21666666666664,0.1292427183663175,0.0020825332330702637
76,9,6,28.76666666666664,33.860953982722684,3.0507707508447445E-4
77,1,1,21.394047619047615,0.0,4.6142082936327E-6
78,29,9,31.599999999999984,922.2794142210273,0.001587583557381937
79,5,5,25.399999999999963,7.720039839018726,2.2997485988613116E-4
80,5,5,28.666666666666643,131.07873160198756,9.734433706910429E-4
81,5,5,26.96666666666664,29.811422677159342,1.660902565889074E-4
82,36,11,32.983333333333306,765.8422240090802,0.006564859208483263
83,44,16,32.68333333333331,722.3033499474807,0.02136640233103907
84,4,3,24.526190476190454,8.943817644334157,4.1682033990037874E-5
85,6,5,27.283333333333307,64.44649080821273,2.6101784505747495E-4
86,4,4,30.516666666666648,18.234991799381568,0.0011888101924718158
87,5,4,27.933333333333312,27.431087295982305,0.0010345606526616163
88,4,4,27.849999999999973,4.4675896779353685,2.5546366154412595E-4
89,3,3,24.19999999999998,2.5701524806457647,4.262664088997795E-5
90,10,9,27.23333333333331,118.87211736080795,9.337075077820097E-4
91,24,13,34.016666666666644,732.056417312571,0.02547013606359531
92,19,12,31.799999999999976,71.10443547030792,0.001280400195370295
93,10,7,27.349999999999977,26.833725726687796,6.307932536773972E-4
94,6,5,27.766666666666637,1.688608619289378,7.621413655182417E-4
95,2,2,25.992857142857112,0.0,1.0212112010104771E-4
96,20,13,31.216666666666647,254.4198692993105,0.0018428401580435469
97,3,3,24.299999999999976,1.4005403742691458,2.4193179004321603E-5
98,4,4,26.316666666666634,0.5222393584336623,2.018565298259299E-4
99,1,1,25.933333333333312,0.0,1.0417213611700703E-4
100,6,6,26.683333333333305,5.718907654942689,3.4233293089101015E-4
101,11,10,29.333333333333314,12.742770442767734,0.0013466479465263307
102,23,12,31.91666666666665,165.6149957706603,0.0019074532234101159
103,2,2,25.11666666666664,20.21880968358839,2.4497116042826667E-4
104,10,7,28.266666666666637,25.36808507340555,5.765784526588429E-4
105,15,9,25.73333333333331,35.07453261409414,5.987790376508571E-4
106,2,2,24.859523809523793,0.0,1.8245370939181683E-5
107,3,2,29.033333333333307,8.006945037797113,1.7194049216293466E-4
108,39,15,34.84999999999998,823.6074396938477,0.008488325403559139
109,5,4,27.359523809523782,3.7693867971504544,2.3807391237276056E-4
110,1,1,20.6642857142857,0.0,1.1094801740947574E-6
111,4,4,27.183333333333305,0.9061143952683611,3.256785579724889E-4
112,4,4,29.949999999999978,0.030391061452513968,0.0032578557290065444
113,4,4,30.616666666666646,1.6232564990483476,6.839341389794763E-4
114,11,5,25.6833333333333,554.2522279564913,4.1419657010898856E-5
115,5,4,30.283333333333314,431.2405543125411,4.651565814307193E-4
116,1,1,28.383333333333304,0.0,0.0011508125079266404
117,26,10,34.0333333333333,700.980170858544,0.00848338413675791
118,38,15,33.91666666666665,229.37894545430575,0.021073642438403928
119,7,7,30.68333333333331,72.39345645739802,0.002068091124270782
120,32,13,33.68333333333332,1927.426770902976,0.0032790782168846777
121,11,7,27.98333333333331,6.779876886855402,0.0010897432113144616
122,4,4,26.883333333333308,5.1665817324010685,2.862692966412741E-4
123,7,7,32.399999999999984,65.92081290343619,0.006820072322536272
124,9,8,30.816666666666656,20.611378658681797,9.868304640534347E-4
125,17,12,30.56666666666664,93.57978728489572,0.004021583685397325
126,2,2,24.233333333333306,0.0,3.846599854781551E-5
127,7,6,27.01666666666664,3.166546499374166,4.406263269582837E-4
128,11,9,30.049999999999994,85.0414384722915,0.001790836815848934
129,4,4,30.033333333333314,17.714281928692213,0.0014891912738256017
130,35,13,32.61666666666665,1569.2357407487511,0.002830474516165949
131,3,3,29.56666666666664,10.133463118757943,0.001149662350144059
132,2,2,26.199999999999974,0.0,6.971287948692152E-5
133,1,1,21.78095238095236,0.0,9.995638952591444E-6
134,6,6,27.333333333333307,6.922227129783169,7.304474930376281E-4
135,12,9,30.18333333333331,147.6991170132989,0.0033163487678593427
136,167,13,38.16666666666666,10966.319550821858,0.014680088891248368
137,2,2,27.46666666666665,0.0,4.986781384437947E-4
138,9,7,29.51666666666664,33.69715805233771,0.0028483245129888412
139,11,10,27.216666666666644,19.113313705630684,0.0017379791638330202
140,28,15,34.199999999999974,217.95805433965447,0.027136941238028213
141,52,15,35.23333333333332,1313.038937484555,0.020761962344619665
142,21,8,26.499999999999975,106.7385929006412,2.863567021768924E-4
143,12,9,29.799999999999976,301.74731566675365,0.0024613925846822577
144,9,5,34.01666666666666,894.7742648425625,0.002368506778217843
145,1,1,22.89523809523808,0.0,2.8578991563299736E-5
146,4,4,27.516666666666648,0.0,6.253371749386803E-4
147,6,5,28.616666666666646,137.93706070948173,7.444930973247345E-4
148,12,8,28.399999999999977,4222.631905511687,0.0012882975666641103
149,10,6,26.533333333333303,96.98678670697485,2.479902502715806E-4
150,5,5,24.3190476190476,0.0,6.636831989395051E-5
151,19,14,33.09999999999998,21.546147961986698,0.0017275311504286234
152,2,2,26.099999999999977,0.0,9.48729316738437E-5
153,9,8,27.29285714285712,4.3172963239262865,7.514211265190366E-4
154,3,3,23.069047619047602,1170.0714285714284,7.759210561560197E-5
155,11,11,31.033333333333303,24.2502957571309,0.0045854683442444946
156,2,2,25.08333333333331,0.0,5.6781939551095586E-5
157,11,9,33.466666666666654,294.7897184211273,0.009671933444728472
158,2,2,28.899999999999974,0.0,0.004746533952327842
159,2,2,26.849999999999973,0.0,6.911071119190405E-5
160,4,4,27.916666666666643,0.46175568959177826,4.0586360014183874E-4
161,33,13,31.63333333333331,267.6462973545069,0.001970595961510268
162,55,31,30.06666666666664,311.88223594990063,0.01028285175833681
163,6,5,30.64999999999998,97.67194097737668,0.001205834274186409
164,20,11,31.56666666666664,1084.40451250605,0.007603352113710797
165,12,7,27.983333333333313,7932.864580972195,3.626070028373386E-4
166,6,5,30.333333333333307,45.55744840944196,0.0014694402590933581
167,3,3,26.73333333333331,0.3732397614218101,8.610489190414737E-5
168,30,13,30.899999999999988,211.12181831530512,0.0017499960324704196
169,2,2,27.516666666666634,0.0,7.667919670385897E-4
170,2,2,25.53333333333331,0.0,7.008036914869668E-5
171,9,8,27.899999999999967,60.26302782704657,7.490563084449663E-4
172,14,9,29.633333333333315,677.1466281557385,0.0020626119435147457
173,7,6,27.59999999999998,33.80868840043627,3.1335656975037637E-4
174,4,3,30.38333333333331,87.28397555320132,0.0025883766314727624
175,5,5,29.233333333333313,1.4768508303953376,0.0018142759341658555
176,4,4,26.06666666666664,0.7920873031703435,3.8670721669685314E-4
177,5,5,27.99999999999997,7.0123681640266735,1.0040780299378433E-4
178,3,3,29.249999999999982,17.103950545446022,0.0010911529447138319
179,1,1,24.466666666666644,0.0,2.744216604705833E-5
180,2,2,22.969047619047597,1.9441681755130016,4.264258405110207E-5
181,14,8,27.73333333333331,32.49334970148365,0.001195781740479898
182,5,3,29.549999999999972,142.56642820014198,4.698675054854507E-4
183,6,6,30.81666666666665,45.535152827806385,0.0011450049024566904
184,2,2,25.983333333333306,0.2768928800877201,1.5162198005508996E-4
185,18,7,27.466666666666633,4182.959980060424,1.27266291486619E-4
186,39,31,28.68333333333331,565.0549590578305,0.007925983488161344
187,2,2,24.576190476190447,3.3223387500894894,8.486807444626883E-5
188,30,14,33.36666666666664,743.4336343442774,0.02370316738004464
189,1,1,25.116666666666642,0.0,4.751344448035411E-5
190,22,15,32.06666666666665,33.86813906953214,0.006754763926245644
191,1,1,25.066666666666638,0.0,1.2403555006187765E-4
192,2,2,29.049999999999972,6.777772648589086,0.001198031652029729
193,13,12,34.13333333333332,130.85026193537138,0.016072019946340166
194,23,9,31.866666666666642,474.8031471461015,0.00221850407401757
195,11,6,27.666666666666632,236.7946191416762,5.911608125714376E-4
196,50,13,30.61666666666665,191.44722486432818,0.0014311898025762154
197,22,9,32.21666666666664,384.7804074187334,0.0029765839212709875
198,24,11,30.23333333333331,158.2493106585912,6.69584642195179E-4
199,11,9,25.73333333333331,2.081350960858926,4.601549588908179E-4
200,24,14,33.333333333333314,202.36992996630946,0.007602418389887378
201,4,3,25.283333333333296,9.385404233895988,1.172730786803339E-4
202,17,13,28.216666666666633,46.85452658244677,4.920649438351191E-4
203,7,7,27.79999999999998,1.9539355343421383,4.248716459825492E-4
204,5,4,30.183333333333312,55.5242917240339,0.0023514073834759825
205,2,2,22.89523809523807,0.8269257703081233,1.1476142954643227E-5
206,5,4,23.028571428571407,117.0,4.725019161005798E-5
207,5,5,28.883333333333308,12.616650298687997,0.0017927004221465397
208,1,1,21.149999999999995,0.0,1.4322163869722665E-6
209,10,9,30.199999999999978,69.24521540342438,0.0024655990078820433
210,20,9,31.71666666666665,166.55275017737006,0.0013664424479194316
211,2,2,28.383333333333304,5.234774048874945,8.026379842550055E-4
212,2,2,27.06666666666664,0.33413556893767765,1.8956423377120148E-4
213,10,9,29.899999999999988,5.41371477612517,0.0025628622327794055
214,8,7,28.38333333333331,4.933133833264487,9.399591800623574E-4
215,4,4,28.183333333333312,2.5016365782700314,6.815152717550835E-4
216,3,3,25.86666666666663,0.0,2.868589144682611E-4
217,2,2,22.30476190476189,0.0,4.966888953098632E-5
218,22,14,32.91666666666664,83.69630540387467,0.010835932626524158
219,13,10,27.333333333333314,29.23495059629106,0.0014137720067976982
220,16,11,31.166666666666647,741.7496722447884,0.002730733408581078
221,3,3,27.966666666666633,1.8597923686189368,1.7555856862001075E-4
222,33,9,29.749999999999975,360.96028454909464,5.521101985421402E-4
223,6,6,26.08333333333331,0.8336119111854405,1.3592617315952372E-4
224,10,7,29.299999999999983,9.653662992523937,0.0014733282665015332
225,4,3,25.666666666666636,80.8112334163685,7.309322819007798E-5
226,1,1,25.79999999999997,0.0,2.0666366624779643E-4
227,6,5,30.399999999999977,41.693629316681765,0.003743987396781951
228,13,10,29.783333333333314,10.84282391358017,0.0036799248708215965
229,10,6,32.683333333333316,117.322644845076,0.0013873726578035222
230,4,3,25.66666666666664,0.16980306322870795,1.897647798233814E-4
231,23,16,34.933333333333316,209.08604654025515,0.03245348937088552
232,1,1,21.149999999999995,0.0,1.4322163869722665E-6
233,20,11,26.81666666666665,32.983999225178145,2.914869432397644E-4
234,2,2,26.01666666666664,0.0,1.3359311815231486E-4
235,4,4,29.91666666666664,0.0,0.0029534997541096077
236,3,2,27.6333333333333,10.40645290193078,4.2932094158131326E-4
237,31,15,33.38333333333331,257.6554225785752,0.015073884267107695
238,4,4,25.283333333333303,0.4019642093794774,3.305805545533987E-5
239,6,6,29.933333333333305,16.32964987701937,0.0016901945209149203
240,3,3,25.649999999999977,0.0,1.4973842086199451E-4
241,7,7,28.049999999999983,0.0,4.4160226860711477E-4
242,3,3,25.87619047619044,11.003224775119744,2.4273585466733934E-4
243,6,4,26.44999999999997,117.34196746655911,6.805072574624194E-5
244,1,1,16.742063492063476,0.0,2.292480135938658E-8
245,88,12,36.64999999999999,8103.17621728479,0.007592262600437838
246,6,5,25.985714285714252,2.4393461297014647,1.125569437746585E-4
247,16,9,31.366666666666646,400.6075291073604,0.004536611836032691
248,4,4,28.199999999999974,1.133498945991402,6.577448785404524E-4
249,4,4,27.24999999999998,0.7957361021639525,2.98422273320814E-4
250,11,4,25.933333333333305,367.1078036029196,6.705882798312939E-5
251,6,3,29.49999999999997,43.42040554580662,0.004088028020983293
252,2,2,23.01190476190475,0.0,8.056265074042042E-6
253,52,16,37.633333333333326,1937.0748227440565,0.0417623126306088
254,10,8,30.566666666666645,7.80808031632286,0.002619513427244123
255,3,3,28.216666666666637,0.0,1.3658392195072428E-4
256,12,10,30.116666666666646,40.71904137005766,7.342791300755562E-4
257,1,1,26.316666666666638,0.0,9.18701437192013E-5
258,10,5,31.433333333333312,292.2224001070014,0.0016237052015755501
259,3,3,28.949999999999974,0.05502827608584805,0.0016033067596273826
260,15,8,29.199999999999974,162.7675159474073,4.152207502350392E-4
261,2,2,25.94999999999997,0.0,3.0378002419573296E-5
262,6,4,27.54999999999997,7.692264004129585,3.0113569904204176E-4
263,8,7,25.533333333333314,2.3376976338679145,1.2634641387461082E-4
264,5,5,28.28333333333331,0.5769957443686258,2.8865656452155015E-4
265,6,5,23.952380952380928,19.911077882679972,5.475650951702842E-5
266,1,1,24.569047619047595,0.0,6.313119050381033E-5
267,3,3,26.366666666666642,0.0,1.2405115836169336E-4
268,6,5,28.916666666666643,5.931434280785756,0.001033669192494504
269,148,16,38.23333333333334,8076.778529908562,0.06319755262412476
270,28,13,33.81666666666665,143.71312829559693,0.01453121457828304
271,3,3,24.102380952380926,1.309554383312089,1.0509421411835334E-4
272,10,8,29.94999999999998,189.86356396823246,7.290195352824246E-4
273,6,6,27.649999999999974,6.7287171270684585,1.3315601678579974E-4
274,2,2,29.366666666666642,51.99980665589125,6.983589519840974E-4
275,4,4,26.699999999999974,0.0,1.3017479642005918E-4
276,1,1,24.519047619047598,0.0,2.0028747833034262E-4
277,3,3,30.89999999999998,0.0,5.562708101725322E-4
278,10,9,27.999999999999968,2.0864207292779535,0.0025352227575776865
279,21,9,30.64999999999998,266.70145229210954,0.0032310348209359024
280,30,16,34.28333333333331,218.86437758079353,0.016499655810454265
281,29,12,31.14999999999998,308.7789085317461,0.007174951809785433
282,1,1,23.692857142857125,0.0,9.158577330301663E-5
283,6,6,24.092857142857113,4.389050194909421,7.596066963958529E-5
284,36,14,36.61666666666667,2855.1258529622564,0.009354344262314754
285,2,2,27.04999999999997,0.0,1.782925304805119E-4
286,1,1,23.609523809523782,0.0,5.059962067070173E-5
287,2,2,20.48095238095237,0.14102569100634116,1.7440501201152489E-6
288,5,5,28.733333333333302,4.147801568080278,0.001408553100486945
289,1,1,16.17420634920634,0.0,4.883795432504767E-9
290,13,9,27.983333333333306,147.6940156465612,0.0013025688830641349
291,5,5,30.716666666666644,97.22547301788785,0.0017570013428813485
292,4,2,28.666666666666647,223.2520459415317,0.001979999386509176
293,8,3,24.92619047619045,596.0298804098527,1.8254454506070187E-4
294,41,15,34.149999999999984,2309.771849817361,0.0178934888337327
295,3,3,28.283333333333307,6.3210884989883445,2.2575379276116228E-4
296,10,8,29.216666666666644,56.735702600880316,0.0011370108138866392
297,18,14,30.783333333333314,1102.398091466553,0.002576162613736136
298,1,1,24.709523809523777,0.0,1.013341623538441E-4
299,12,8,29.833333333333307,42.351210864070225,4.8691915294299897E-4
300,108,14,34.53333333333332,2616.2682692434523,0.009375719773350626
301,1,1,25.735714285714252,0.0,1.703772057132705E-4
302,2,1,19.78571428571428,117.0,1.1317903504761975E-6
303,8,6,27.63333333333331,125.83396135702257,3.8359546436051584E-4
304,3,3,30.816666666666645,104.29949423030456,0.0018389537602194774
305,7,6,27.083333333333307,7.579264471376408,2.518443684602514E-4
306,11,9,32.116666666666646,168.93559619794627,0.001471574311124988
307,5,5,24.18571428571426,6.342953003815828,6.156710085355884E-5
308,7,6,30.166666666666647,35.28177168961018,2.499450840756101E-4
309,12,9,30.616666666666642,14.652027565972036,0.004735300305392273
310,16,8,31.766666666666648,117.46634503575366,0.0010830749738332075
311,7,7,30.98333333333331,202.01553805827322,0.0032118731973397375
312,24,15,33.48333333333331,123.46819459871851,0.016004546306388052
313,3,3,24.061904761904742,0.0,2.7693096667742452E-5
314,6,5,30.38333333333331,12.542695258434541,0.0029823105725517297
315,23,12,31.749999999999975,230.03027927100314,0.0012214841921519089
316,6,4,26.64285714285711,70.0575391672532,3.8839039946984074E-4
317,6,5,27.83333333333331,5.057334108145076,2.561982331946104E-4
318,11,7,26.292857142857116,19.58464484932747,4.960121105578095E-5
319,4,4,27.99999999999998,1.9298360893430269,4.7421660052916217E-4
320,28,15,35.049999999999976,285.0430839141058,0.026488056242385524
321,33,12,32.91666666666665,294.99245883527806,0.008164974956807071
322,18,12,28.333333333333307,18.644451999557525,0.002035853066208752
323,4,4,28.31666666666664,22.299148427848422,0.0015058210498666875
324,20,13,34.34999999999999,259.6373269843326,0.003767927244348239
325,102,17,39.699999999999996,6642.715630356691,0.0901145496283951
326,8,6,30.699999999999974,238.82345744763947,5.42057338415229E-4
327,7,7,28.883333333333304,0.0,2.2324436927178296E-4
328,10,6,27.983333333333313,205.7186495521537,2.892871695453729E-4
329,8,5,27.316666666666638,51.442062293505145,4.045240429928247E-4
330,2,2,28.18333333333331,0.7509214073239576,0.0010438042477148234
331,8,6,27.51666666666664,12.605714431881367,8.216054064973706E-4
332,30,14,33.89999999999998,516.2158927266163,0.020888143689912122
333,5,4,31.033333333333314,34.73205130748534,0.0025136970261940184
334,13,12,28.34999999999998,9.924607505038576,6.396384413721126E-4
335,10,6,28.383333333333304,66.87764910390587,7.245582465567764E-4
336,1,1,27.333333333333304,0.0,5.708030315077406E-4
337,3,3,25.983333333333306,0.41024465567931406,2.3879507875290232E-4
338,10,9,26.392857142857117,2.8811402592784208,2.3035616122212986E-4
339,10,9,30.33333333333331,65.74531128542193,0.0031269711511885605
340,18,13,26.999999999999968,5.61685511507841,3.214101431893841E-4
341,11,7,30.633333333333315,317.97152396374486,7.658215599673022E-4
342,6,6,28.783333333333303,1.5560086275633511,3.552633814229446E-4
343,1,1,20.87499999999999,0.0,3.0195746779828943E-6
344,23,14,35.19999999999999,407.0815765820246,0.02022919622974993
345,5,5,28.899999999999974,25.320378882340208,1.972623819651659E-4
346,17,7,28.749999999999982,138.32137328495705,0.0011428337446145684
347,23,12,32.84999999999998,83.71353264693128,0.0032242294755920916
348,4,4,25.085714285714264,0.03194164989939638,4.900361191406393E-5
349,14,10,30.849999999999984,410.93410144716296,0.0010009189948990468
350,6,6,31.73333333333331,271.2063338665612,0.0029682786870257796
351,1,1,24.392857142857114,0.0,6.236211483272013E-5
352,33,13,32.83333333333331,881.8083734244186,0.005299744015278441
353,2,2,23.576190476190455,0.0,3.290387321184584E-5
354,2,2,30.016666666666644,14.339001742434183,0.0027143336947794226
355,6,6,31.66666666666664,2.902414047824096,0.008899530263663883
356,25,18,31.683333333333305,175.47168391609722,7.913074392803582E-4
357,2,2,24.86190476190474,0.942857142857143,1.5086564314836397E-4
358,23,9,31.199999999999967,299.6903177192748,6.403373714216201E-4
359,21,9,34.13333333333332,1068.012060886705,0.0015901565047280084
360,14,10,29.849999999999977,58.59972046984526,7.446618046265831E-4
361,4,4,28.6333333333333,1.4725732658075974,2.0260331699875966E-4
362,25,9,29.499999999999975,426.4566143966531,4.3376481872782556E-4
363,10,9,30.38333333333331,4.262769971141703,0.0012901360792206952
364,10,7,32.46666666666665,17.06898192629651,0.0010958609306197388
365,3,3,31.54999999999998,0.08144548793328671,0.007253301856100124
366,7,6,29.03333333333331,15.668794006294666,5.502583989497973E-4
367,4,4,26.566666666666638,2.032158176974015,1.223191152769194E-4
368,1,1,22.01428571428569,0.0,1.994176209560883E-5
369,7,6,29.76666666666664,14.794325558027635,3.3876840445985074E-4
370,5,4,26.016666666666634,4.825044155556891,1.0542260703343892E-4
371,26,12,29.79999999999998,130.37465591633025,0.0015141245950048693
372,1,1,24.09999999999998,0.0,1.4480987662728507E-5
373,3,3,24.683333333333305,0.0,7.562533703321305E-5
374,7,7,29.183333333333312,118.60736162201529,4.8273284115266644E-4
375,8,7,30.949999999999978,257.73383187920143,0.001997658691008143
376,2,2,23.13809523809522,0.0,2.4492279744182214E-5
377,5,5,30.433333333333305,13.91852443389851,9.448848833589777E-4
378,4,3,26.583333333333304,11.043859728376807,2.4223907114083717E-4
379,8,4,23.719047619047593,288.54920856549904,4.9490645292568975E-5
380,4,4,30.41666666666664,351.5177635780657,0.002022071197089742
381,17,11,33.66666666666665,219.54106074296084,0.015776196866574704
382,40,17,34.56666666666664,1782.4461822299752,0.0384621156370862
383,5,5,29.083333333333307,18.238210880389232,0.0012448945939732997
384,3,3,24.202380952380928,20.606833386202144,4.558427938168098E-5
385,3,3,27.916666666666643,2.578848116513325,6.969041264312072E-4
386,3,3,27.166666666666636,0.45064043436209406,2.9768344083163907E-4
387,16,10,30.01666666666664,131.05302487951317,0.0015104775203487325
388,22,14,32.56666666666665,108.7333927093769,0.014204561638315667
389,14,10,30.583333333333307,117.63060050582239,5.385072546708207E-4
390,10,8,26.416666666666636,32.34361385001658,4.42392561468175E-4
391,14,8,28.333333333333304,879.8014617322698,3.314530566185355E-4
392,4,4,26.166666666666643,2.43307543190665,8.483921448601005E-5
393,4,4,26.116666666666628,2.042566800552914,6.162291233416567E-5
394,3,3,26.76666666666664,1.9437881125883916,1.438504884276629E-4
395,6,5,30.433333333333305,94.52768292651484,0.0023562152199711646
396,3,3,26.39999999999997,8.079421147149642,1.0158960065201519E-4
397,2,2,25.5833333333333,0.0,8.347701198119527E-5
398,30,10,32.16666666666664,443.6439343585193,0.007346338519037811
399,4,4,30.26666666666665,16.865277451449806,0.001079387844238215
400,2,1,24.209523809523784,117.0,3.177438475791631E-5
401,15,14,31.46666666666665,13.280735128397989,0.019830114188955184
402,12,7,26.133333333333304,21.070641175180075,1.858049076693234E-4
403,28,13,31.93333333333332,304.553947763696,0.002681548005097092
404,15,13,28.499999999999968,37.22905091049177,5.031194185261125E-4
405,17,11,29.066666666666634,246.25886585379172,6.259620634672203E-4
406,7,7,28.533333333333303,5.590773802869946,0.00114977018310475
407,6,6,30.399999999999977,24.17975259294774,0.002110351550341165
408,2,2,26.599999999999977,0.0,1.1022861601540245E-4
409,11,8,30.449999999999985,241.29321160093255,0.0024030817202659303
410,39,15,33.199999999999974,296.7499260595349,0.01122374365354178
411,24,11,33.41666666666664,1082.7677979989865,0.00794238533870632
412,33,14,33.433333333333316,205.18166452592476,0.003583932879894568
413,26,13,31.86666666666664,416.7477898054893,0.001880330225438046
414,2,2,30.783333333333317,0.0,0.0058065794458518295
415,12,11,25.685714285714255,47.86299335029379,2.2356126323790334E-4
416,12,11,30.31666666666665,47.910643237084365,0.0018176352912253149
417,8,6,30.216666666666644,61.2612214695591,0.001776980471245399
418,11,6,28.199999999999974,225.96721395063818,8.94893113823628E-4
419,3,3,28.149999999999974,30.399252042423907,7.550282297017432E-4
420,3,3,26.11666666666664,0.2811042251884839,1.0788502406673838E-4
421,1,1,23.295238095238073,0.0,3.708329943473678E-5
422,7,7,26.41666666666664,0.23934201829062954,1.6707910176144038E-4
423,31,12,35.38333333333332,3365.321487537431,0.014304883009419291
424,25,15,34.93333333333332,186.7197782370463,0.028866387495980163
425,20,12,33.449999999999974,476.88068991227067,0.009555625537001662
426,2,2,30.266666666666644,140.74586923183674,4.268457840142983E-4
427,28,9,30.64999999999998,1147.315842548996,0.003578229244267301
428,3,3,26.533333333333296,0.7562326984119137,5.109872774578823E-4
429,8,8,28.86666666666665,8.013209055530096,0.001378820133964979
430,7,6,26.983333333333306,5.409251526751753,2.198137311402131E-4
431,22,10,33.14999999999998,755.0951454529933,0.007735784679240686
432,2,2,23.692857142857118,0.0,4.5538745424541E-5
433,6,5,30.149999999999974,22.92532229817108,0.0019481056332308867
434,6,5,30.099999999999973,38.34434521873243,0.002745575197619926
435,30,17,35.466666666666654,65.63653932235542,0.03824304152902273
