node,degree,shell_index,approx_closeness,approx_betweenness,approx_eigenvector
110,19,15,58.17619047619055,0.9081969851923007,6.338042953767823E-5
111,3,2,56.209523809523866,224.0,2.6053393304356845E-5
112,26,17,63.57619047619058,95.10811470984771,1.0446741965171915E-4
113,12,8,60.77619047619056,224.8112497983395,8.09335845205415E-5
114,1,1,63.55952380952392,0.0,2.2776170554319623E-4
115,26,21,69.02619047619058,23.350465750955134,5.399659643856144E-4
116,2,2,52.74166666666673,0.6160587772659938,4.134712823269527E-6
117,69,38,76.54285714285716,886.9742874064773,0.002195168743928768
118,42,26,67.47619047619061,286.3123323094456,4.8699853576214053E-4
119,55,29,75.83333333333334,467.94195205083395,0.002410470146468189
120,18,13,63.809523809523924,19.85149562974765,1.4276645361643037E-4
121,10,8,65.17619047619057,9.012865653868209,2.1399280705423123E-4
122,22,17,65.57619047619058,22.63989617560431,3.5714542673443583E-4
123,22,15,69.32619047619056,252.75646885769262,4.317715871870803E-4
124,70,49,70.55952380952387,220.81443313455694,0.007836415834124198
125,30,18,70.6428571428572,565.2809667163461,0.0011362304810920358
126,4,3,55.526190476190536,0.2353641148925524,2.8237793552854024E-5
127,80,39,77.94999999999997,1183.4053311358564,0.004321825409501365
128,8,6,57.276190476190536,30.8443598265263,2.909968776406404E-5
129,93,46,74.31666666666666,2803.0432722046967,0.002448014454715138
130,14,12,72.40000000000002,416.07539388152264,0.0014168143455565718
131,9,8,60.14285714285723,3.729316264364702,6.564342564340391E-5
132,52,27,64.40952380952393,44.58764110803959,4.18954319273428E-4
133,5,3,62.22619047619057,174.68969077499762,7.827069710111305E-5
134,16,12,61.59285714285724,19.147047723148624,5.101557641941346E-5
135,14,8,67.95952380952389,916.9200911151311,4.655905322485042E-4
136,5,5,64.54285714285724,10.628302357967652,2.516891068193081E-4
137,247,64,84.49999999999996,34269.671171737835,0.020785352423495235
138,34,23,72.37619047619052,1254.2421254919234,0.0011667248972612393
139,11,11,69.75952380952388,6.229121841867828,0.0015630999647709783
140,6,5,57.85952380952387,48.57088400676247,2.470832655956601E-5
141,22,18,63.56666666666676,19.889307981033664,3.089284136001203E-4
142,9,9,66.67619047619058,0.24300622679954603,3.9557332545821894E-4
143,3,3,61.12619047619056,1.1245666076221719,1.237671929052536E-4
144,17,11,56.1428571428572,8.001382082884515,7.462848930857143E-5
145,2,2,53.976190476190524,0.0,4.337550821021562E-6
146,52,41,78.58333333333331,249.20183438613688,0.005190814807722844
147,41,21,64.05952380952392,83.01425226250767,1.0677116295622615E-4
148,8,7,63.09285714285725,145.37459371713848,2.2562327860439513E-4
149,12,12,68.39285714285725,141.7497908348651,3.0954668976378884E-4
150,9,8,66.99285714285725,248.96442057589377,3.6044637897440546E-4
151,1,1,53.125000000000064,0.0,4.116554945493192E-6
152,1,1,53.69166666666674,0.0,4.157404520312211E-6
153,5,4,59.29285714285722,0.14285714285714285,7.831368130040858E-5
154,4,2,55.8428571428572,672.0,1.527666515506115E-5
155,53,42,62.0595238095239,19.651599548990852,0.003185172073697183
156,147,62,71.10952380952389,786.4777032216416,0.008298310198452388
157,25,15,68.72619047619057,620.6254781539124,3.1783462534439586E-4
158,25,19,66.99285714285725,50.35745024062247,2.612044194723064E-4
159,29,26,72.47619047619052,159.08456465345728,0.00101399867321383
160,199,61,79.33333333333331,2871.8197495149807,0.012682439772411755
161,43,32,75.65,667.8817705514133,0.0076654182807981905
162,24,19,68.5595238095239,54.50435790700765,3.3178643265911143E-4
163,39,22,69.17619047619056,621.8790625510599,4.965908978399588E-4
164,133,45,75.92619047619047,684.7275479330962,0.0021725651803123722
165,4,4,60.79285714285723,1.2141820984173919,1.205472846784729E-4
166,31,28,69.42619047619057,45.876815737172635,0.0012871755918573257
167,847,69,88.24999999999993,40778.46216906262,0.06444002008808497
168,4,4,58.609523809523886,2.763066981782435,6.0660508875962804E-5
169,7,7,64.15952380952395,4.390526796256347,1.7547913243821153E-4
170,5,5,59.392857142857224,0.06870348174796614,6.201862142280335E-5
171,6,6,61.72619047619056,2.92865673598392,1.0249068525730046E-4
172,1,1,54.15833333333338,0.0,3.9723592799571745E-5
173,2,2,53.24166666666672,0.0,4.5208592573344E-6
174,14,12,56.74285714285719,12.932778885644378,1.960555810387127E-5
175,4,4,57.858333333333434,0.23848984059938888,2.366870201670357E-5
176,105,46,79.49999999999996,16759.83096200518,0.006483957462485235
177,69,40,71.20952380952386,795.0342502998955,0.0027618331229542336
178,9,9,58.042857142857216,0.6462009808291473,5.5887510965233946E-5
179,16,13,66.25952380952393,5.8833503485777445,2.1321872970518E-4
180,5,5,49.758333333333404,0.7435663396420582,7.557859968569173E-7
181,12,9,63.542857142857244,79.5814991606076,1.5975812387991132E-4
182,1,1,49.175000000000054,0.0,2.880282222725153E-6
183,52,39,72.14285714285722,1768.6496408500184,0.002947995452118843
184,14,12,63.026190476190564,20.196469337688523,6.025136039632741E-4
185,1,1,49.50833333333341,0.0,1.1305827582030035E-6
186,81,34,75.61666666666666,1028.0875367732197,0.0021612404846773348
187,2,2,56.72619047619052,0.0,1.346901043967158E-5
188,8,7,60.409523809523876,3.542672912999995,8.68910376765571E-5
189,21,13,69.86666666666673,367.66008261912,7.200835818299485E-4
190,103,47,81.33333333333324,823.4681140436119,0.00544990570748683
191,2,2,50.408333333333395,0.005597014925373134,2.1371102389338783E-6
192,7,7,61.62619047619057,0.2884022902608939,1.6664706645586356E-4
193,7,4,50.64166666666673,0.8725146181619775,1.7646159441326736E-6
194,1,1,54.9083333333334,0.0,5.985112703166979E-6
195,31,21,66.05952380952392,182.18463039284285,2.2643061802109433E-4
196,90,38,74.07619047619052,1109.4369637128298,0.0032727193495787556
197,4,4,64.63333333333344,2.0031250541249968,3.438534587854412E-4
198,32,26,65.1761904761906,14.924212248606247,7.633871079286981E-4
199,5,5,53.95833333333338,1.3865618463195972,3.710212594787832E-6
200,30,21,66.6595238095239,21.806508016507415,2.5718261064466727E-4
201,6,6,59.842857142857234,6.2001209692361,1.725521099063554E-4
202,57,30,73.81666666666666,466.19654871815465,0.001306534906535741
203,112,55,72.19285714285719,391.44731189706494,0.005649809108992072
204,2,2,59.82619047619055,5.9187752158817375,8.263323600820116E-5
205,22,20,65.3095238095239,25.75978470146798,0.0010030352989013219
206,24,20,67.32619047619058,22.29748117096478,2.980852346795119E-4
207,4,4,66.9595238095239,1.4505024363861894,4.02887948073991E-4
208,1,1,46.85952380952387,0.0,6.922043292155645E-7
209,67,47,70.07619047619055,57.78245465122885,0.003972764577023211
210,5,5,50.191666666666734,0.16848214285714286,2.620585900658025E-6
211,253,47,81.66666666666659,7950.6020070576005,0.004952262982281947
212,3,3,56.025000000000055,4.812185212020508,7.093309583129749E-6
213,18,12,60.44285714285724,13.337347268569422,7.602127337455212E-5
214,29,19,68.72619047619057,160.2801692411394,3.932513066076163E-4
215,5,5,56.442857142857214,0.6306018060388624,2.6361832351582668E-5
216,33,17,61.88333333333342,72.43954481744406,8.54982993207291E-5
217,5,5,60.62619047619058,0.17999888363489253,6.879573405300536E-5
218,13,11,61.79285714285723,0.9739332594321815,8.325800779663581E-5
219,27,26,64.94285714285724,5.829958024967385,0.001438088252706016
220,1,1,54.97619047619053,0.0,1.972230356027552E-5
221,4,4,60.092857142857206,0.05404400832589949,7.038568918221843E-5
222,4,4,61.576190476190575,0.9056509089237402,2.611671134598411E-4
223,78,29,69.49285714285723,698.5562280412144,0.001259407110405799
224,4,3,61.3750000000001,37.463704109920776,2.008334829860553E-4
225,12,12,65.52619047619058,8.734088259894186,1.513810741244091E-4
226,26,22,67.73333333333342,61.40009561620051,0.0018282593634490337
227,2,2,60.74285714285724,0.0,6.991623696664033E-5
228,5,5,63.5761904761906,1.1387100745225374,2.0229621117166398E-4
229,3,3,61.90952380952391,0.10645036421163474,1.1354160996937906E-4
230,30,25,75.58333333333333,67.68347863809976,0.0022784786174817376
231,3,3,55.62619047619052,0.0486061551749008,3.20174424951067E-5
232,10,10,61.75952380952389,1.7559987654401654,4.3233476752543805E-4
233,44,25,69.2095238095239,1147.1945354452325,5.17303430984254E-4
234,105,61,80.74999999999997,1119.3365284272745,0.012429120104130865
235,98,38,66.42619047619058,126.09726194571259,0.0015028596717872116
236,29,22,71.55952380952384,336.8123696282064,7.654440922323596E-4
237,40,26,66.24285714285725,518.3160121004586,6.133071316185908E-4
238,15,11,69.45000000000009,179.8712579704142,6.505545698624745E-4
239,9,9,62.80952380952391,0.3985097775842846,4.957110667328067E-4
240,1,1,53.19285714285721,0.0,3.121353843153501E-6
241,1,1,40.787301587301585,0.0,8.124932535543478E-9
242,1,1,45.03015873015879,0.0,5.092688773685082E-8
243,26,19,68.32619047619056,84.01446083364092,3.888850270394893E-4
244,25,21,68.0833333333334,25.392816467731517,0.0011200182848721389
245,141,49,74.82619047619052,1011.8580536069,0.006651492265440803
246,6,5,58.20952380952388,1.6965653458599654,7.525626487282017E-5
247,17,16,61.076190476190575,16.742464717321003,9.685085396100398E-4
248,117,61,70.30000000000007,238.43269346406709,0.00732478558895626
249,169,69,75.32619047619052,360.2143228312838,0.02523899560439309
250,53,26,75.9761904761905,2110.3636521535745,0.0013776334069244352
251,32,24,71.82619047619053,67.85067622168148,5.78245576396396E-4
252,37,28,70.82619047619056,175.71494445593592,6.939585672304684E-4
253,6,6,61.376190476190565,0.6227888567887735,6.060773838557313E-4
254,10,10,64.92619047619056,4.955716003447116,0.0012448620974980537
255,10,9,67.12619047619057,26.935771073695374,3.5561699604037654E-4
256,167,68,70.30952380952391,91.24039196554838,0.011821054819886299
257,48,26,68.6595238095239,279.16822959122896,7.895065208941831E-4
258,10,8,69.41666666666674,36.60474432888433,6.64889869084044E-4
259,4,4,61.52619047619057,0.10033623531455974,5.721964636930297E-4
260,3,3,57.442857142857214,0.2908479545905187,2.1718778495625275E-5
261,21,19,63.55952380952393,4.602374277058386,2.5589565381742144E-4
262,18,12,62.35952380952391,21.659127787676006,6.855609264656543E-5
263,44,32,78.22619047619045,546.8177157676739,0.00242551147737583
264,50,23,66.47619047619058,104.09805405742884,1.8268608161663182E-4
265,1,1,49.79285714285721,0.0,9.218376885708291E-7
266,181,69,71.40952380952389,318.9857100471598,0.01687012360037269
267,20,17,65.99285714285726,16.028541278516187,2.3743855881968315E-4
268,7,7,64.90952380952392,7.401708762147876,6.871364221416983E-4
269,142,47,82.6666666666666,3383.162665627901,0.005601760763527197
270,1,1,52.69166666666674,0.0,2.11074420188138E-6
271,187,64,74.0428571428572,1468.108647456797,0.01457414676527323
272,64,38,68.17619047619057,175.0915917017401,0.0018387937167722215
273,21,16,67.72619047619058,24.981230190443128,3.301019373358667E-4
274,20,15,65.24285714285726,111.1491520535475,2.3142544091044577E-4
275,159,61,74.95952380952384,358.3509207792108,0.011223927312172267
276,1,1,48.69166666666673,0.0,6.781473955441253E-7
277,1,1,55.20833333333339,0.0,5.834412942301247E-6
278,25,20,72.89285714285718,71.24566252251586,6.932629913869486E-4
279,7,7,54.6916666666667,0.009974437641100299,7.001500248530714E-6
280,1,1,50.925000000000075,0.0,1.8883596112799596E-6
281,48,32,77.53333333333332,719.8455336790041,0.004214683995780047
282,29,21,71.7428571428572,280.9583068869685,7.730498933433901E-4
283,8,8,63.10952380952392,36.90018134598919,9.70762277766634E-5
284,216,43,77.4333333333333,8809.57874591092,0.00347932026526696
285,90,30,72.82619047619053,9318.587462640256,8.000499169225042E-4
286,56,36,66.9095238095239,160.48789084751115,0.0016901945227514481
287,2,2,51.675000000000075,0.001682085786375105,1.774593467948645E-6
288,18,14,64.70952380952393,92.57882001804055,3.871908654860202E-4
289,26,20,72.6928571428572,259.8656196407185,0.0020952759000023146
290,21,18,65.74285714285726,66.74794171961854,2.248666974956774E-4
291,7,7,70.72619047619055,6.407248362886494,6.639372049191673E-4
292,26,17,61.959523809523894,36.98836860611882,1.3323080854846854E-4
293,51,38,68.84285714285721,24.299397119223705,0.003516571507017445
294,7,6,58.292857142857216,6.339870870304538,4.977681726322833E-5
295,15,11,62.40952380952391,26.34160327297842,1.1328190895159807E-4
296,13,13,68.64285714285724,11.599277525050363,6.399138631156934E-4
297,8,8,61.69285714285723,3.863476200338956,6.0753336765819135E-5
298,93,45,76.12619047619047,338.5950571507125,0.0032314851287869703
299,4,4,56.82500000000006,0.03942142728504944,6.684055943217496E-5
300,129,61,79.49999999999999,1288.1399432447595,0.020588270459426197
301,3,3,62.226190476190574,0.90067725553974,6.18342341273941E-5
302,15,10,61.809523809523924,69.77270593611789,2.854380343094312E-4
303,17,15,63.14285714285725,18.91455109084031,9.124823135898898E-5
304,4,4,59.0595238095239,0.015191697756626878,1.1500170586148584E-4
305,8,7,64.99285714285723,9.67021956893303,5.830460314840652E-4
306,30,19,62.15000000000007,142.39697436715775,8.745753754380375E-5
307,30,26,72.1761904761905,68.83014385551752,7.735000924651295E-4
308,38,22,70.42619047619054,565.5264601102158,9.598337713117044E-4
309,3,3,64.1761904761906,5.296322491531408,7.219800032568311E-5
310,40,34,64.19285714285724,4.514024848905752,3.170222678300454E-4
311,5,5,58.30952380952387,3.4999205329230723,4.408237793879138E-5
312,9,8,68.84285714285723,29.18969505122687,3.7762933770419624E-4
313,8,8,59.89285714285722,2.9564681522025684,3.0519662212828244E-5
314,8,7,59.70833333333342,31.6372028158954,6.378218307411271E-5
315,15,9,63.97619047619058,51.204377264330816,1.3186437825464458E-4
316,61,39,79.03333333333329,510.5786918060982,0.002907857818632427
317,1,1,53.69166666666671,0.0,1.025044614948741E-5
318,4,4,57.97500000000005,2.06826592994563,1.9376066487775936E-5
319,9,7,60.042857142857216,130.25577048857303,3.698763927520432E-5
320,12,12,62.526190476190564,6.486365094714857,7.477767586454923E-5
321,5,4,58.12500000000006,30.498356145544612,2.236875344393552E-5
322,40,26,72.46666666666667,431.52345931616446,0.0025317007340317677
323,12,11,61.89166666666678,4.837573485681004,7.433857446527729E-5
324,10,10,62.426190476190584,15.4053460900172,1.5956623077008691E-4
325,20,15,60.32619047619057,5.714071527387752,3.2701825570473865E-5
326,5,5,56.65952380952387,2.571861654639593,2.257702907089057E-5
327,8,7,70.75952380952387,146.8299227226584,5.53526480072179E-4
328,17,15,70.70952380952387,116.44342773400334,4.378404937331335E-4
329,21,20,73.40000000000002,10.481127557117377,0.0010776457219713517
330,78,20,69.39285714285724,1089.3865010148581,6.040050718186784E-4
331,2,2,61.52619047619056,0.0,8.383016731787394E-5
332,9,8,62.759523809523905,4.595446818355024,1.569278484177007E-4
333,198,69,72.47619047619055,318.2668339077857,0.01653029961036801
334,37,23,62.07619047619058,22.096524164209455,1.9338445268437344E-4
335,10,10,61.29285714285722,6.717194553784857,6.166783564262739E-5
336,9,9,62.292857142857244,14.70178329065939,6.657453581624961E-5
337,19,16,62.8095238095239,4.313151186785473,1.559640241037404E-4
338,8,8,64.20952380952394,9.636317204991569,2.2833166705090195E-4
339,7,7,60.92619047619057,0.674741938228785,7.349003363487104E-5
340,31,22,67.9595238095239,200.65114014454647,3.6600364020811964E-4
341,31,21,68.04285714285723,129.59847525513493,2.824849869411882E-4
342,11,8,60.84285714285724,3.8705015915697136,5.892979603542226E-5
343,2,2,54.5916666666667,0.7886427322030712,4.597665204709486E-6
344,37,30,68.75952380952391,115.91444830887635,0.003042104989379409
345,5,5,56.492857142857204,16.28827942119089,4.4513045142163884E-5
346,5,5,61.309523809523895,3.4965296979011287,4.696504295615247E-4
347,30,14,67.42619047619058,127.97816840096121,6.98410383343214E-4
348,56,33,73.73333333333335,1439.551743507155,0.0032722177185994564
349,10,10,65.4095238095239,0.7278643295615483,0.0015491979983022998
350,17,14,64.99285714285726,32.856056841950554,8.093463792251213E-4
351,10,8,57.809523809523874,28.217448223892028,1.3317043637620455E-5
352,167,45,78.59285714285711,3230.418597465148,0.005246550152395592
353,4,4,60.80952380952389,4.547721369813758,8.797335162460601E-5
354,2,2,64.1761904761906,0.20312431879872558,7.70699741972798E-5
355,8,6,55.25833333333338,20.008732263610156,1.79403803838516E-5
356,7,7,58.841666666666725,3.5184539565407467,2.065156851534347E-5
357,298,64,78.14999999999999,1747.3033352694054,0.018728265965842122
358,15,14,71.0333333333334,25.79909695172138,9.496609336952747E-4
359,6,6,58.092857142857206,5.01845868607547,2.38260629403261E-5
360,2,2,52.67500000000006,0.002842686265780982,5.023825934089231E-6
361,2,2,48.8083333333334,0.1935409387468253,1.075847062501932E-6
362,28,21,71.80000000000003,116.20772573358887,0.0013835433175900158
363,37,31,76.98333333333332,162.26265941709892,0.0023849275437331516
364,18,13,64.84285714285726,78.35842471875893,4.5339884086324707E-4
365,112,49,73.80000000000001,359.8429919217857,0.005783463032689597
366,31,20,70.7595238095239,59.43990490437441,5.550550529953916E-4
367,45,27,75.25000000000003,969.3149404728778,0.0024365825233419202
368,91,58,71.52619047619056,63.95349736576081,0.006553589131808864
369,17,17,67.54285714285724,7.0214251609430685,0.0010263925487340602
370,7,7,60.892857142857245,0.6211234331858625,2.60960089929888E-4
371,2,2,55.526190476190536,1.102286011715809,2.5933148247877933E-5
372,167,42,75.36666666666669,1606.3863919718472,0.0034735011515934417
373,2,2,50.99166666666674,0.0,1.8528437047988124E-6
374,33,13,63.809523809523924,528.7213328218673,2.4970764720519953E-4
375,14,12,67.24285714285725,24.878390676747635,2.56441634838086E-4
376,20,18,67.47619047619058,44.139681034032655,3.234651076712564E-4
377,17,13,70.10952380952389,48.992337311233214,7.331952517677015E-4
378,20,11,69.6833333333334,665.0290248685823,6.424433299643247E-4
379,35,23,70.77619047619054,99.06857877625298,8.553668065965535E-4
380,3,3,62.892857142857245,0.5601644957789711,8.005225118567145E-5
381,9,6,60.09166666666673,66.80336393052409,2.3611041346108315E-5
382,16,14,69.65952380952389,37.7872070124238,4.1709312737369286E-4
383,6,6,59.159523809523876,2.670181142280256,3.773132519090576E-5
384,14,11,69.3428571428572,98.58959913113308,6.542211083740772E-4
385,1,1,53.191666666666706,0.0,3.3684939941759923E-6
386,14,13,65.94285714285724,54.02866643951491,0.001199314925363234
387,12,11,71.57619047619052,59.17750934849788,8.760019461888615E-4
388,21,19,70.34285714285718,89.81709748141041,6.131211838006364E-4
389,116,32,76.18333333333334,857.2298351253017,0.0018910549422663499
390,22,13,70.51666666666672,240.6393295453912,6.437210443307937E-4
391,17,10,64.34285714285726,194.7959779972031,1.3449166774765113E-4
392,11,9,64.4261904761906,159.56200745388227,1.4507178461858574E-4
393,9,7,60.54285714285723,4.006133482246033,1.1968217810939823E-4
394,7,4,54.07500000000003,19.093490394124277,5.892155657988897E-6
395,1,1,46.01785714285722,0.0,4.7315818424513077E-7
396,16,13,62.24285714285722,8.201076705124999,9.207297675105082E-5
397,37,31,74.2,84.52456187803793,0.0014651008279095799
398,16,13,63.00952380952391,24.38124323363082,8.978053642190349E-5
399,106,39,70.00952380952387,437.1233953489399,9.638191282679919E-4
400,28,21,71.22619047619054,172.21305696983976,5.933436044500152E-4
401,6,5,58.341666666666725,3.0436731000862527,2.2551520714028436E-5
402,14,11,71.65000000000006,141.87392357381054,0.0012370802866409048
403,107,63,70.87619047619056,35.62711990184971,0.011507146806829155
404,1,1,51.641666666666715,0.0,1.7958308844596643E-6
405,75,32,70.14285714285722,555.1930220185818,6.697145208661602E-4
406,21,17,60.83333333333341,68.39075051137036,1.647446568061183E-4
407,6,6,55.10833333333336,5.042904133710317,1.4895583359073111E-5
408,13,12,65.90952380952392,20.392582028910475,1.9815313489725557E-4
409,1,1,61.942857142857235,0.0,1.022809349594691E-4
410,6,5,64.20952380952393,82.02433115365673,8.907472526190923E-5
411,11,7,59.90952380952389,32.85968015226237,4.3031945536538845E-5
412,8,6,58.426190476190534,1.8013513012820401,3.211847836060078E-5
413,12,12,74.25952380952384,35.829511504177894,0.0017538245934807801
414,134,67,69.90000000000006,205.8172483475441,0.010336937124605582
415,23,17,62.333333333333414,293.92769286046035,2.3709729758288352E-4
416,137,61,76.45,552.4160913986557,0.009980764832047894
417,9,9,63.95952380952393,7.439590294882762,2.87942227368088E-4
418,1,1,43.41785714285721,0.0,3.634705139945299E-8
419,78,36,68.88333333333344,231.12843206452635,9.070480264206494E-4
420,1,1,47.091666666666754,0.0,5.871778451894351E-7
421,1,1,46.97500000000006,0.0,2.678748065918988E-7
422,45,27,71.24285714285722,332.71846949833946,7.997699636609413E-4
423,12,12,62.98333333333342,0.38361764368062784,2.9146006560277257E-4
424,3,3,60.67619047619057,9.341042890107563,4.9023026020703036E-5
425,16,12,63.85952380952395,38.63722704366891,2.9426714253291697E-4
